Treatment,Plot Number,Quadrat Number,Fenced,Gap,Life Form,Year,0
Radial,3,6,False,True,Medium Non-tufted grass/sedge,6,0.0189873417721519
Radial,3,6,False,True,Medium Tufted grass/sedge,0,0.04746835443037975
Radial,3,6,False,True,Medium Tufted grass/sedge,3,0.0
Radial,3,6,False,True,Medium Tufted grass/sedge,6,0.0031645569620253164
Radial,3,6,False,True,Non-tufted Ground Fern,0,0.0031645569620253164
Radial,3,6,False,True,Non-tufted Ground Fern,3,0.0
Radial,3,6,False,True,Non-tufted Ground Fern,6,0.0031645569620253164
Radial,3,6,False,True,Prostrate or Mat-forming Forb/Herb,0,0.00949367088607595
Radial,3,6,False,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,3,6,False,True,Prostrate or Mat-forming Forb/Herb,6,0.05063291139240506
Radial,3,6,False,True,Small Non-tufted grass/sedge,0,0.0031645569620253164
Radial,3,6,False,True,Small Non-tufted grass/sedge,3,0.0
Radial,3,6,False,True,Small Non-tufted grass/sedge,6,0.0189873417721519
Radial,3,6,False,True,Small Shrub,0,0.0031645569620253164
Radial,3,6,False,True,Small Shrub,3,0.0
Radial,3,6,False,True,Small Shrub,6,0.0031645569620253164
Radial,3,6,False,True,Small Tufted grass/sedge,0,0.022151898734177215
Radial,3,6,False,True,Small Tufted grass/sedge,3,0.0
Radial,3,6,False,True,Small Tufted grass/sedge,6,0.0031645569620253164
Radial,3,7,False,False,Climber,0,0.0033003300330033004
Radial,3,7,False,False,Climber,3,0.0
Radial,3,7,False,False,Climber,6,0.0033003300330033004
Radial,3,7,False,False,Large Forb/Herb,0,0.25742574257425743
Radial,3,7,False,False,Large Forb/Herb,3,0.0
Radial,3,7,False,False,Large Forb/Herb,6,0.30363036303630364
Radial,3,7,False,False,Medium Forb/Herb,0,0.033003300330033
Radial,3,7,False,False,Medium Forb/Herb,3,0.0
Radial,3,7,False,False,Medium Forb/Herb,6,0.033003300330033
Radial,3,7,False,False,Medium Non-tufted grass/sedge,0,0.297029702970297
Radial,3,7,False,False,Medium Non-tufted grass/sedge,3,0.0
Radial,3,7,False,False,Medium Non-tufted grass/sedge,6,0.019801980198019802
Radial,3,7,False,False,Medium Tufted grass/sedge,0,0.0033003300330033004
Radial,3,7,False,False,Medium Tufted grass/sedge,3,0.0
Radial,3,7,False,False,Medium Tufted grass/sedge,6,0.019801980198019802
Radial,3,7,False,False,Prostrate or Mat-forming Forb/Herb,0,0.019801980198019802
Radial,3,7,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,3,7,False,False,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,3,7,False,False,Small Non-tufted grass/sedge,0,0.0033003300330033004
Radial,3,7,False,False,Small Non-tufted grass/sedge,3,0.0
Radial,3,7,False,False,Small Non-tufted grass/sedge,6,0.0
Radial,3,7,False,False,Small Tufted grass/sedge,0,0.0033003300330033004
Radial,3,7,False,False,Small Tufted grass/sedge,3,0.0
Radial,3,7,False,False,Small Tufted grass/sedge,6,0.0
Radial,3,8,False,False,Large Forb/Herb,0,0.48717948717948717
Radial,3,8,False,False,Large Forb/Herb,3,0.0
Radial,3,8,False,False,Large Forb/Herb,6,0.358974358974359
Radial,3,8,False,False,Medium Forb/Herb,0,0.02564102564102564
Radial,3,8,False,False,Medium Forb/Herb,3,0.0
Radial,3,8,False,False,Medium Forb/Herb,6,0.060897435897435896
Radial,3,8,False,False,Medium Non-tufted grass/sedge,0,0.003205128205128205
Radial,3,8,False,False,Medium Non-tufted grass/sedge,3,0.0
Radial,3,8,False,False,Medium Non-tufted grass/sedge,6,0.00641025641025641
Radial,3,8,False,False,Medium Tufted grass/sedge,0,0.019230769230769232
Radial,3,8,False,False,Medium Tufted grass/sedge,3,0.0
Radial,3,8,False,False,Medium Tufted grass/sedge,6,0.0
Radial,3,8,False,False,Prostrate or Mat-forming Forb/Herb,0,0.009615384615384616
Radial,3,8,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,3,8,False,False,Prostrate or Mat-forming Forb/Herb,6,0.022435897435897436
Radial,3,8,False,False,Small Tufted grass/sedge,0,0.003205128205128205
Radial,3,8,False,False,Small Tufted grass/sedge,3,0.0
Radial,3,8,False,False,Small Tufted grass/sedge,6,0.003205128205128205
Radial,3,9,False,True,Climber,0,0.00392156862745098
Radial,3,9,False,True,Climber,3,0.0
Radial,3,9,False,True,Climber,6,0.00392156862745098
Radial,3,9,False,True,Large Forb/Herb,0,0.20392156862745098
Radial,3,9,False,True,Large Forb/Herb,3,0.0
Radial,3,9,False,True,Large Forb/Herb,6,0.2
Radial,3,9,False,True,Medium Forb/Herb,0,0.047058823529411764
Radial,3,9,False,True,Medium Forb/Herb,3,0.0
Radial,3,9,False,True,Medium Forb/Herb,6,0.01568627450980392
Radial,3,9,False,True,Medium Non-tufted grass/sedge,0,0.023529411764705882
Radial,3,9,False,True,Medium Non-tufted grass/sedge,3,0.0
Radial,3,9,False,True,Medium Non-tufted grass/sedge,6,0.0
Radial,3,9,False,True,Medium Tufted grass/sedge,0,0.19607843137254902
Radial,3,9,False,True,Medium Tufted grass/sedge,3,0.0
Radial,3,9,False,True,Medium Tufted grass/sedge,6,0.0
Radial,3,9,False,True,Prostrate or Mat-forming Forb/Herb,0,0.00784313725490196
Radial,3,9,False,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,3,9,False,True,Prostrate or Mat-forming Forb/Herb,6,0.011764705882352941
Radial,3,9,False,True,Small Non-tufted grass/sedge,0,0.00392156862745098
Radial,3,9,False,True,Small Non-tufted grass/sedge,3,0.0
Radial,3,9,False,True,Small Non-tufted grass/sedge,6,0.0
Radial,3,9,False,True,Small Tufted grass/sedge,0,0.2784313725490196
Radial,3,9,False,True,Small Tufted grass/sedge,3,0.0
Radial,3,9,False,True,Small Tufted grass/sedge,6,0.00392156862745098
Radial,3,10,False,True,Large Forb/Herb,0,0.056179775280898875
Radial,3,10,False,True,Large Forb/Herb,3,0.0
Radial,3,10,False,True,Large Forb/Herb,6,0.28651685393258425
Radial,3,10,False,True,Medium Forb/Herb,0,0.02247191011235955
Radial,3,10,False,True,Medium Forb/Herb,3,0.0
Radial,3,10,False,True,Medium Forb/Herb,6,0.03932584269662921
Radial,3,10,False,True,Medium Non-tufted grass/sedge,0,0.033707865168539325
Radial,3,10,False,True,Medium Non-tufted grass/sedge,3,0.0
Radial,3,10,False,True,Medium Non-tufted grass/sedge,6,0.033707865168539325
Radial,3,10,False,True,Prostrate or Mat-forming Forb/Herb,0,0.17415730337078653
Radial,3,10,False,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,3,10,False,True,Prostrate or Mat-forming Forb/Herb,6,0.03932584269662921
Radial,3,10,False,True,Small Non-tufted grass/sedge,0,0.0056179775280898875
Radial,3,10,False,True,Small Non-tufted grass/sedge,3,0.0
Radial,3,10,False,True,Small Non-tufted grass/sedge,6,0.0056179775280898875
Radial,3,10,False,True,Small Tufted grass/sedge,0,0.28651685393258425
Radial,3,10,False,True,Small Tufted grass/sedge,3,0.0
Radial,3,10,False,True,Small Tufted grass/sedge,6,0.016853932584269662
Radial,3,11,False,True,Large Forb/Herb,0,0.19923371647509577
Radial,3,11,False,True,Large Forb/Herb,3,0.0
Radial,3,11,False,True,Large Forb/Herb,6,0.42528735632183906
Radial,3,11,False,True,Large Tufted grass/sedge,0,0.0038314176245210726
Radial,3,11,False,True,Large Tufted grass/sedge,3,0.0
Radial,3,11,False,True,Large Tufted grass/sedge,6,0.0
Radial,3,11,False,True,Medium Forb/Herb,0,0.011494252873563218
Radial,3,11,False,True,Medium Forb/Herb,3,0.0
Radial,3,11,False,True,Medium Forb/Herb,6,0.011494252873563218
Radial,3,11,False,True,Medium Non-tufted grass/sedge,0,0.022988505747126436
Radial,3,11,False,True,Medium Non-tufted grass/sedge,3,0.0
Radial,3,11,False,True,Medium Non-tufted grass/sedge,6,0.0038314176245210726
Radial,3,11,False,True,Medium Tufted grass/sedge,0,0.0
Radial,3,11,False,True,Medium Tufted grass/sedge,3,0.0
Radial,3,11,False,True,Medium Tufted grass/sedge,6,0.0038314176245210726
Radial,3,11,False,True,Prostrate or Mat-forming Forb/Herb,0,0.19157088122605365
Radial,3,11,False,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,3,11,False,True,Prostrate or Mat-forming Forb/Herb,6,0.007662835249042145
Radial,3,11,False,True,Small Tufted grass/sedge,0,0.11494252873563218
Radial,3,11,False,True,Small Tufted grass/sedge,3,0.0
Radial,3,11,False,True,Small Tufted grass/sedge,6,0.0038314176245210726
Radial,3,12,False,False,Climber,0,0.006024096385542169
Radial,3,12,False,False,Climber,3,0.0
Radial,3,12,False,False,Climber,6,0.0
Radial,3,12,False,False,Large Forb/Herb,0,0.43373493975903615
Radial,3,12,False,False,Large Forb/Herb,3,0.0
Radial,3,12,False,False,Large Forb/Herb,6,0.3132530120481928
Radial,3,12,False,False,Medium Forb/Herb,0,0.030120481927710843
Radial,3,12,False,False,Medium Forb/Herb,3,0.0
Radial,3,12,False,False,Medium Forb/Herb,6,0.05421686746987952
Radial,3,12,False,False,Medium Non-tufted grass/sedge,0,0.03614457831325301
Radial,3,12,False,False,Medium Non-tufted grass/sedge,3,0.0
Radial,3,12,False,False,Medium Non-tufted grass/sedge,6,0.006024096385542169
Radial,3,12,False,False,Medium Tufted grass/sedge,0,0.006024096385542169
Radial,3,12,False,False,Medium Tufted grass/sedge,3,0.0
Radial,3,12,False,False,Medium Tufted grass/sedge,6,0.0
Radial,3,12,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Radial,3,12,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,3,12,False,False,Prostrate or Mat-forming Forb/Herb,6,0.006024096385542169
Radial,3,12,False,False,Small Non-tufted grass/sedge,0,0.006024096385542169
Radial,3,12,False,False,Small Non-tufted grass/sedge,3,0.0
Radial,3,12,False,False,Small Non-tufted grass/sedge,6,0.03614457831325301
Radial,3,12,False,False,Small Tufted grass/sedge,0,0.04216867469879518
Radial,3,12,False,False,Small Tufted grass/sedge,3,0.0
Radial,3,12,False,False,Small Tufted grass/sedge,6,0.012048192771084338
Radial,3,12,False,False,Tufted Ground Fern,0,0.006024096385542169
Radial,3,12,False,False,Tufted Ground Fern,3,0.0
Radial,3,12,False,False,Tufted Ground Fern,6,0.006024096385542169
Radial,3,13,False,True,Climber,0,0.0031746031746031746
Radial,3,13,False,True,Climber,3,0.0
Radial,3,13,False,True,Climber,6,0.0
Radial,3,13,False,True,Large Forb/Herb,0,0.3619047619047619
Radial,3,13,False,True,Large Forb/Herb,3,0.0
Radial,3,13,False,True,Large Forb/Herb,6,0.47619047619047616
Radial,3,13,False,True,Medium Forb/Herb,0,0.006349206349206349
Radial,3,13,False,True,Medium Forb/Herb,3,0.0
Radial,3,13,False,True,Medium Forb/Herb,6,0.0031746031746031746
Radial,3,13,False,True,Medium Non-tufted grass/sedge,0,0.0031746031746031746
Radial,3,13,False,True,Medium Non-tufted grass/sedge,3,0.0
Radial,3,13,False,True,Medium Non-tufted grass/sedge,6,0.0031746031746031746
Radial,3,13,False,True,Medium Tufted grass/sedge,0,0.01904761904761905
Radial,3,13,False,True,Medium Tufted grass/sedge,3,0.0
Radial,3,13,False,True,Medium Tufted grass/sedge,6,0.0031746031746031746
Radial,3,13,False,True,Prostrate or Mat-forming Forb/Herb,0,0.09841269841269841
Radial,3,13,False,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,3,13,False,True,Prostrate or Mat-forming Forb/Herb,6,0.009523809523809525
Radial,3,13,False,True,Small Non-tufted grass/sedge,0,0.0031746031746031746
Radial,3,13,False,True,Small Non-tufted grass/sedge,3,0.0
Radial,3,13,False,True,Small Non-tufted grass/sedge,6,0.0031746031746031746
Radial,3,13,False,True,Small Tufted grass/sedge,0,0.0031746031746031746
Radial,3,13,False,True,Small Tufted grass/sedge,3,0.0
Radial,3,13,False,True,Small Tufted grass/sedge,6,0.0031746031746031746
Radial,3,14,False,True,Large Forb/Herb,0,0.1640378548895899
Radial,3,14,False,True,Large Forb/Herb,3,0.0
Radial,3,14,False,True,Large Forb/Herb,6,0.41324921135646686
Radial,3,14,False,True,Medium Forb/Herb,0,0.01892744479495268
Radial,3,14,False,True,Medium Forb/Herb,3,0.0
Radial,3,14,False,True,Medium Forb/Herb,6,0.015772870662460567
Radial,3,14,False,True,Medium Non-tufted grass/sedge,0,0.0473186119873817
Radial,3,14,False,True,Medium Non-tufted grass/sedge,3,0.0
Radial,3,14,False,True,Medium Non-tufted grass/sedge,6,0.01892744479495268
Radial,3,14,False,True,Prostrate or Mat-forming Forb/Herb,0,0.2302839116719243
Radial,3,14,False,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,3,14,False,True,Prostrate or Mat-forming Forb/Herb,6,0.022082018927444796
Radial,3,14,False,True,Small Non-tufted grass/sedge,0,0.0
Radial,3,14,False,True,Small Non-tufted grass/sedge,3,0.0
Radial,3,14,False,True,Small Non-tufted grass/sedge,6,0.0031545741324921135
Radial,3,14,False,True,Small Tufted grass/sedge,0,0.0473186119873817
Radial,3,14,False,True,Small Tufted grass/sedge,3,0.0
Radial,3,14,False,True,Small Tufted grass/sedge,6,0.01892744479495268
Radial,3,15,False,False,Large Forb/Herb,0,0.38589211618257263
Radial,3,15,False,False,Large Forb/Herb,3,0.0
Radial,3,15,False,False,Large Forb/Herb,6,0.2987551867219917
Radial,3,15,False,False,Medium Forb/Herb,0,0.008298755186721992
Radial,3,15,False,False,Medium Forb/Herb,3,0.0
Radial,3,15,False,False,Medium Forb/Herb,6,0.06224066390041494
Radial,3,15,False,False,Medium Non-tufted grass/sedge,0,0.024896265560165973
Radial,3,15,False,False,Medium Non-tufted grass/sedge,3,0.0
Radial,3,15,False,False,Medium Non-tufted grass/sedge,6,0.024896265560165973
Radial,3,15,False,False,Medium Tufted grass/sedge,0,0.004149377593360996
Radial,3,15,False,False,Medium Tufted grass/sedge,3,0.0
Radial,3,15,False,False,Medium Tufted grass/sedge,6,0.004149377593360996
Radial,3,15,False,False,Prostrate or Mat-forming Forb/Herb,0,0.12448132780082988
Radial,3,15,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,3,15,False,False,Prostrate or Mat-forming Forb/Herb,6,0.029045643153526972
Radial,3,15,False,False,Small Non-tufted grass/sedge,0,0.004149377593360996
Radial,3,15,False,False,Small Non-tufted grass/sedge,3,0.0
Radial,3,15,False,False,Small Non-tufted grass/sedge,6,0.0
Radial,3,15,False,False,Small Tufted grass/sedge,0,0.024896265560165973
Radial,3,15,False,False,Small Tufted grass/sedge,3,0.0
Radial,3,15,False,False,Small Tufted grass/sedge,6,0.004149377593360996
Radial,3,16,False,True,Climber,0,0.004484304932735426
Radial,3,16,False,True,Climber,3,0.0
Radial,3,16,False,True,Climber,6,0.004484304932735426
Radial,3,16,False,True,Large Forb/Herb,0,0.07623318385650224
Radial,3,16,False,True,Large Forb/Herb,3,0.0
Radial,3,16,False,True,Large Forb/Herb,6,0.2242152466367713
Radial,3,16,False,True,Medium Forb/Herb,0,0.008968609865470852
Radial,3,16,False,True,Medium Forb/Herb,3,0.0
Radial,3,16,False,True,Medium Forb/Herb,6,0.026905829596412557
Radial,3,16,False,True,Medium Non-tufted grass/sedge,0,0.13452914798206278
Radial,3,16,False,True,Medium Non-tufted grass/sedge,3,0.0
Radial,3,16,False,True,Medium Non-tufted grass/sedge,6,0.026905829596412557
Radial,3,16,False,True,Prostrate or Mat-forming Forb/Herb,0,0.23318385650224216
Radial,3,16,False,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,3,16,False,True,Prostrate or Mat-forming Forb/Herb,6,0.09865470852017937
Radial,3,16,False,True,Small Tufted grass/sedge,0,0.13452914798206278
Radial,3,16,False,True,Small Tufted grass/sedge,3,0.0
Radial,3,16,False,True,Small Tufted grass/sedge,6,0.026905829596412557
Radial,5,1,False,False,Large Forb/Herb,0,0.23003194888178913
Radial,5,1,False,False,Large Forb/Herb,3,0.29073482428115016
Radial,5,1,False,False,Large Forb/Herb,6,0.23003194888178913
Radial,5,1,False,False,Large Tufted grass/sedge,0,0.019169329073482427
Radial,5,1,False,False,Large Tufted grass/sedge,3,0.019169329073482427
Radial,5,1,False,False,Large Tufted grass/sedge,6,0.0
Radial,5,1,False,False,Medium Forb/Herb,0,0.019169329073482427
Radial,5,1,False,False,Medium Forb/Herb,3,0.02875399361022364
Radial,5,1,False,False,Medium Forb/Herb,6,0.01597444089456869
Radial,5,1,False,False,Medium Non-tufted grass/sedge,0,0.003194888178913738
Radial,5,1,False,False,Medium Non-tufted grass/sedge,3,0.003194888178913738
Radial,5,1,False,False,Medium Non-tufted grass/sedge,6,0.003194888178913738
Radial,5,1,False,False,Medium Tufted grass/sedge,0,0.006389776357827476
Radial,5,1,False,False,Medium Tufted grass/sedge,3,0.003194888178913738
Radial,5,1,False,False,Medium Tufted grass/sedge,6,0.009584664536741214
Radial,5,1,False,False,Prostrate or Mat-forming Forb/Herb,0,0.003194888178913738
Radial,5,1,False,False,Prostrate or Mat-forming Forb/Herb,3,0.051118210862619806
Radial,5,1,False,False,Prostrate or Mat-forming Forb/Herb,6,0.009584664536741214
Radial,5,1,False,False,Small Non-tufted grass/sedge,0,0.003194888178913738
Radial,5,1,False,False,Small Non-tufted grass/sedge,3,0.019169329073482427
Radial,5,1,False,False,Small Non-tufted grass/sedge,6,0.003194888178913738
Radial,5,1,False,False,Small Tufted grass/sedge,0,0.006389776357827476
Radial,5,1,False,False,Small Tufted grass/sedge,3,0.019169329073482427
Radial,5,1,False,False,Small Tufted grass/sedge,6,0.003194888178913738
Radial,5,2,False,False,Large Forb/Herb,0,0.312
Radial,5,2,False,False,Large Forb/Herb,3,0.2
Radial,5,2,False,False,Large Forb/Herb,6,0.208
Radial,5,2,False,False,Large Tufted grass/sedge,0,0.004
Radial,5,2,False,False,Large Tufted grass/sedge,3,0.0
Radial,5,2,False,False,Large Tufted grass/sedge,6,0.004
Radial,5,2,False,False,Medium Forb/Herb,0,0.02
Radial,5,2,False,False,Medium Forb/Herb,3,0.016
Radial,5,2,False,False,Medium Forb/Herb,6,0.028
Radial,5,2,False,False,Medium Non-tufted grass/sedge,0,0.024
Radial,5,2,False,False,Medium Non-tufted grass/sedge,3,0.004
Radial,5,2,False,False,Medium Non-tufted grass/sedge,6,0.008
Radial,5,2,False,False,Medium Tufted grass/sedge,0,0.0
Radial,5,2,False,False,Medium Tufted grass/sedge,3,0.004
Radial,5,2,False,False,Medium Tufted grass/sedge,6,0.0
Radial,5,2,False,False,Non-tufted Ground Fern,0,0.004
Radial,5,2,False,False,Non-tufted Ground Fern,3,0.024
Radial,5,2,False,False,Non-tufted Ground Fern,6,0.024
Radial,5,2,False,False,Prostrate or Mat-forming Forb/Herb,0,0.004
Radial,5,2,False,False,Prostrate or Mat-forming Forb/Herb,3,0.048
Radial,5,2,False,False,Prostrate or Mat-forming Forb/Herb,6,0.032
Radial,5,2,False,False,Small Non-tufted grass/sedge,0,0.004
Radial,5,2,False,False,Small Non-tufted grass/sedge,3,0.004
Radial,5,2,False,False,Small Non-tufted grass/sedge,6,0.004
Radial,5,2,False,False,Small Tufted grass/sedge,0,0.012
Radial,5,2,False,False,Small Tufted grass/sedge,3,0.0
Radial,5,2,False,False,Small Tufted grass/sedge,6,0.008
Radial,5,3,False,True,Climber,0,0.004329004329004329
Radial,5,3,False,True,Climber,3,0.0
Radial,5,3,False,True,Climber,6,0.004329004329004329
Radial,5,3,False,True,Large Forb/Herb,0,0.017316017316017316
Radial,5,3,False,True,Large Forb/Herb,3,0.21645021645021645
Radial,5,3,False,True,Large Forb/Herb,6,0.39826839826839827
Radial,5,3,False,True,Large Tufted grass/sedge,0,0.004329004329004329
Radial,5,3,False,True,Large Tufted grass/sedge,3,0.004329004329004329
Radial,5,3,False,True,Large Tufted grass/sedge,6,0.004329004329004329
Radial,5,3,False,True,Medium Forb/Herb,0,0.025974025974025976
Radial,5,3,False,True,Medium Forb/Herb,3,0.05194805194805195
Radial,5,3,False,True,Medium Forb/Herb,6,0.012987012987012988
Radial,5,3,False,True,Medium Non-tufted grass/sedge,0,0.004329004329004329
Radial,5,3,False,True,Medium Non-tufted grass/sedge,3,0.004329004329004329
Radial,5,3,False,True,Medium Non-tufted grass/sedge,6,0.008658008658008658
Radial,5,3,False,True,Medium Tufted grass/sedge,0,0.008658008658008658
Radial,5,3,False,True,Medium Tufted grass/sedge,3,0.0
Radial,5,3,False,True,Medium Tufted grass/sedge,6,0.004329004329004329
Radial,5,3,False,True,Non-tufted Ground Fern,0,0.0
Radial,5,3,False,True,Non-tufted Ground Fern,3,0.004329004329004329
Radial,5,3,False,True,Non-tufted Ground Fern,6,0.004329004329004329
Radial,5,3,False,True,Prostrate or Mat-forming Forb/Herb,0,0.008658008658008658
Radial,5,3,False,True,Prostrate or Mat-forming Forb/Herb,3,0.13852813852813853
Radial,5,3,False,True,Prostrate or Mat-forming Forb/Herb,6,0.012987012987012988
Radial,5,3,False,True,Small Non-tufted grass/sedge,0,0.004329004329004329
Radial,5,3,False,True,Small Non-tufted grass/sedge,3,0.0
Radial,5,3,False,True,Small Non-tufted grass/sedge,6,0.004329004329004329
Radial,5,3,False,True,Small Tufted grass/sedge,0,0.030303030303030304
Radial,5,3,False,True,Small Tufted grass/sedge,3,0.004329004329004329
Radial,5,3,False,True,Small Tufted grass/sedge,6,0.012987012987012988
Radial,5,4,False,True,Large Forb/Herb,0,0.3120728929384966
Radial,5,4,False,True,Large Forb/Herb,3,0.2505694760820046
Radial,5,4,False,True,Large Forb/Herb,6,0.2528473804100228
Radial,5,4,False,True,Large Tufted grass/sedge,0,0.002277904328018223
Radial,5,4,False,True,Large Tufted grass/sedge,3,0.002277904328018223
Radial,5,4,False,True,Large Tufted grass/sedge,6,0.002277904328018223
Radial,5,4,False,True,Medium Forb/Herb,0,0.011389521640091117
Radial,5,4,False,True,Medium Forb/Herb,3,0.00683371298405467
Radial,5,4,False,True,Medium Forb/Herb,6,0.004555808656036446
Radial,5,4,False,True,Medium Non-tufted grass/sedge,0,0.002277904328018223
Radial,5,4,False,True,Medium Non-tufted grass/sedge,3,0.002277904328018223
Radial,5,4,False,True,Medium Non-tufted grass/sedge,6,0.018223234624145785
Radial,5,4,False,True,Medium Tufted grass/sedge,0,0.01366742596810934
Radial,5,4,False,True,Medium Tufted grass/sedge,3,0.00683371298405467
Radial,5,4,False,True,Medium Tufted grass/sedge,6,0.0
Radial,5,4,False,True,Non-tufted Ground Fern,0,0.01366742596810934
Radial,5,4,False,True,Non-tufted Ground Fern,3,0.01366742596810934
Radial,5,4,False,True,Non-tufted Ground Fern,6,0.002277904328018223
Radial,5,4,False,True,Prostrate or Mat-forming Forb/Herb,0,0.015945330296127564
Radial,5,4,False,True,Prostrate or Mat-forming Forb/Herb,3,0.02733485193621868
Radial,5,4,False,True,Prostrate or Mat-forming Forb/Herb,6,0.018223234624145785
Radial,5,4,False,True,Small Non-tufted grass/sedge,0,0.002277904328018223
Radial,5,4,False,True,Small Non-tufted grass/sedge,3,0.002277904328018223
Radial,5,4,False,True,Small Non-tufted grass/sedge,6,0.002277904328018223
Radial,5,4,False,True,Small Tufted grass/sedge,0,0.00683371298405467
Radial,5,4,False,True,Small Tufted grass/sedge,3,0.002277904328018223
Radial,5,4,False,True,Small Tufted grass/sedge,6,0.004555808656036446
Radial,5,5,False,True,Large Forb/Herb,0,0.20392156862745098
Radial,5,5,False,True,Large Forb/Herb,3,0.2
Radial,5,5,False,True,Large Forb/Herb,6,0.19607843137254902
Radial,5,5,False,True,Medium Forb/Herb,0,0.027450980392156862
Radial,5,5,False,True,Medium Forb/Herb,3,0.023529411764705882
Radial,5,5,False,True,Medium Forb/Herb,6,0.03137254901960784
Radial,5,5,False,True,Medium Non-tufted grass/sedge,0,0.023529411764705882
Radial,5,5,False,True,Medium Non-tufted grass/sedge,3,0.058823529411764705
Radial,5,5,False,True,Medium Non-tufted grass/sedge,6,0.00392156862745098
Radial,5,5,False,True,Prostrate or Mat-forming Forb/Herb,0,0.00784313725490196
Radial,5,5,False,True,Prostrate or Mat-forming Forb/Herb,3,0.027450980392156862
Radial,5,5,False,True,Prostrate or Mat-forming Forb/Herb,6,0.011764705882352941
Radial,5,5,False,True,Small Non-tufted grass/sedge,0,0.00392156862745098
Radial,5,5,False,True,Small Non-tufted grass/sedge,3,0.0
Radial,5,5,False,True,Small Non-tufted grass/sedge,6,0.023529411764705882
Radial,5,5,False,True,Small Tufted grass/sedge,0,0.11764705882352941
Radial,5,5,False,True,Small Tufted grass/sedge,3,0.00784313725490196
Radial,5,5,False,True,Small Tufted grass/sedge,6,0.03137254901960784
Radial,5,6,False,False,Large Forb/Herb,0,0.0
Radial,5,6,False,False,Large Forb/Herb,3,0.0
Radial,5,6,False,False,Large Forb/Herb,6,0.02586206896551724
Radial,5,6,False,False,Large Tufted grass/sedge,0,0.008620689655172414
Radial,5,6,False,False,Large Tufted grass/sedge,3,0.0
Radial,5,6,False,False,Large Tufted grass/sedge,6,0.0
Radial,5,6,False,False,Medium Forb/Herb,0,0.034482758620689655
Radial,5,6,False,False,Medium Forb/Herb,3,0.02586206896551724
Radial,5,6,False,False,Medium Forb/Herb,6,0.04310344827586207
Radial,5,6,False,False,Medium Non-tufted grass/sedge,0,0.05172413793103448
Radial,5,6,False,False,Medium Non-tufted grass/sedge,3,0.008620689655172414
Radial,5,6,False,False,Medium Non-tufted grass/sedge,6,0.008620689655172414
Radial,5,6,False,False,Prostrate or Mat-forming Forb/Herb,0,0.13793103448275862
Radial,5,6,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0603448275862069
Radial,5,6,False,False,Prostrate or Mat-forming Forb/Herb,6,0.07758620689655173
Radial,5,6,False,False,Small Non-tufted grass/sedge,0,0.0
Radial,5,6,False,False,Small Non-tufted grass/sedge,3,0.0
Radial,5,6,False,False,Small Non-tufted grass/sedge,6,0.008620689655172414
Radial,5,6,False,False,Small Tufted grass/sedge,0,0.4396551724137931
Radial,5,6,False,False,Small Tufted grass/sedge,3,0.0
Radial,5,6,False,False,Small Tufted grass/sedge,6,0.06896551724137931
Radial,5,7,False,True,Large Forb/Herb,0,0.0037593984962406013
Radial,5,7,False,True,Large Forb/Herb,3,0.0
Radial,5,7,False,True,Large Forb/Herb,6,0.0037593984962406013
Radial,5,7,False,True,Medium Forb/Herb,0,0.06766917293233082
Radial,5,7,False,True,Medium Forb/Herb,3,0.02631578947368421
Radial,5,7,False,True,Medium Forb/Herb,6,0.018796992481203006
Radial,5,7,False,True,Medium Non-tufted grass/sedge,0,0.2631578947368421
Radial,5,7,False,True,Medium Non-tufted grass/sedge,3,0.18796992481203006
Radial,5,7,False,True,Medium Non-tufted grass/sedge,6,0.022556390977443608
Radial,5,7,False,True,Prostrate or Mat-forming Forb/Herb,0,0.022556390977443608
Radial,5,7,False,True,Prostrate or Mat-forming Forb/Herb,3,0.045112781954887216
Radial,5,7,False,True,Prostrate or Mat-forming Forb/Herb,6,0.03007518796992481
Radial,5,7,False,True,Small Non-tufted grass/sedge,0,0.0037593984962406013
Radial,5,7,False,True,Small Non-tufted grass/sedge,3,0.0
Radial,5,7,False,True,Small Non-tufted grass/sedge,6,0.05639097744360902
Radial,5,7,False,True,Small Tufted grass/sedge,0,0.18796992481203006
Radial,5,7,False,True,Small Tufted grass/sedge,3,0.0
Radial,5,7,False,True,Small Tufted grass/sedge,6,0.06015037593984962
Radial,5,8,False,True,Large Forb/Herb,0,0.1586021505376344
Radial,5,8,False,True,Large Forb/Herb,3,0.13709677419354838
Radial,5,8,False,True,Large Forb/Herb,6,0.25806451612903225
