,Year_monitoring,Plot_number,Plot_treatment,Quadrat_number,Quadrat_fenced,Quadrat_gap,Record_ID,T002_Flora_Species_name,Score,Origin,Scientific Name,Common Name,Family Name,Life Form
10170,3,12,Gap,21,False,False,5563,Carex spp,0.5,,Carex breviculmis,Common Grass-sedge,Cyperaceae,Small Tufted grass/sedge
10171,6,12,Gap,21,False,False,15694,Carex breviculmis,0.5,,Carex breviculmis,Common Grass-sedge,Cyperaceae,Small Tufted grass/sedge
10172,6,12,Gap,23,False,True,15729,Carex breviculmis,0.5,,Carex breviculmis,Common Grass-sedge,Cyperaceae,Small Tufted grass/sedge
10173,3,12,Gap,28,True,False,5703,Carex spp,0.5,,Carex breviculmis,Common Grass-sedge,Cyperaceae,Small Tufted grass/sedge
10174,0,12,Gap,29,False,False,10656,Carex spp,0.5,,Carex breviculmis,Common Grass-sedge,Cyperaceae,Small Tufted grass/sedge
10175,6,12,Gap,29,False,False,15807,Carex breviculmis,0.5,,Carex breviculmis,Common Grass-sedge,Cyperaceae,Small Tufted grass/sedge
10176,6,12,Gap,30,True,False,15824,Carex breviculmis,0.5,,Carex breviculmis,Common Grass-sedge,Cyperaceae,Small Tufted grass/sedge
10177,6,1,Gap,4,False,True,11026,Diuris sulphurea,0.5,,Diuris sulphurea,Tiger Orchid,Orchidaceae,Medium Forb/Herb
10178,6,3,Radial,3,False,True,11713,Diuris sulphurea,0.5,,Diuris sulphurea,Tiger Orchid,Orchidaceae,Medium Forb/Herb
10179,6,3,Radial,9,False,True,11817,Diuris sulphurea,0.5,,Diuris sulphurea,Tiger Orchid,Orchidaceae,Medium Forb/Herb
10180,0,3,Radial,9,False,True,6520,Diuris sulphurea,0.5,,Diuris sulphurea,Tiger Orchid,Orchidaceae,Medium Forb/Herb
10181,6,3,Radial,10,False,True,11834,Diuris sulphurea,0.5,,Diuris sulphurea,Tiger Orchid,Orchidaceae,Medium Forb/Herb
10182,3,4,Control,3,False,True,1454,Diuris sulphurea,0.5,,Diuris sulphurea,Tiger Orchid,Orchidaceae,Medium Forb/Herb
10183,3,4,Control,9,False,True,1570,Diuris sulphurea,0.5,,Diuris sulphurea,Tiger Orchid,Orchidaceae,Medium Forb/Herb
10184,3,4,Control,14,False,True,1656,Diuris sulphurea,0.5,,Diuris sulphurea,Tiger Orchid,Orchidaceae,Medium Forb/Herb
10185,6,6,Control,8,False,False,12941,Diuris sulphurea,0.5,,Diuris sulphurea,Tiger Orchid,Orchidaceae,Medium Forb/Herb
10186,0,11,Control,10,False,False,9754,Diuris sulphurea,0.5,,Diuris sulphurea,Tiger Orchid,Orchidaceae,Medium Forb/Herb
10187,3,1,Gap,4,False,True,120,Thelymitra spp,0.5,,Thelymitra pauciflora s.l.,Slender Sun-orchid,Orchidaceae,Medium Forb/Herb
10188,0,3,Radial,7,False,False,6492,Thelymitra spp,0.5,,Thelymitra pauciflora s.l.,Slender Sun-orchid,Orchidaceae,Medium Forb/Herb
10189,6,7,Radial,10,True,True,13259,Thelymitra spp,0.5,,Thelymitra pauciflora s.l.,Slender Sun-orchid,Orchidaceae,Medium Forb/Herb
10190,6,11,Control,10,False,False,14934,Thelymitra spp,0.5,,Thelymitra pauciflora s.l.,Slender Sun-orchid,Orchidaceae,Medium Forb/Herb
10191,3,1,Gap,4,False,True,121,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10192,6,1,Gap,6,False,False,11074,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10193,6,1,Gap,8,False,False,11114,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10194,3,1,Gap,9,False,True,231,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10195,3,1,Gap,10,False,False,254,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10196,6,1,Gap,11,False,False,11219,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10197,3,1,Gap,11,False,False,276,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10198,3,1,Gap,13,False,True,306,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10199,3,1,Gap,14,False,False,319,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10200,0,2,Control,1,False,False,6070,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10201,3,2,Control,4,False,False,1167,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10202,0,2,Control,6,False,False,6177,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10203,3,2,Control,6,False,False,1207,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10204,6,3,Radial,4,False,True,11742,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10205,6,3,Radial,12,False,False,11874,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10206,0,3,Radial,12,False,False,6580,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10207,0,4,Control,5,False,True,6737,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10208,3,4,Control,7,False,False,1871,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10209,3,4,Control,12,False,False,1622,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10210,0,4,Control,22,False,False,6996,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10211,3,4,Control,22,False,False,2154,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10212,6,8,Gap,10,False,True,13734,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10213,6,9,Radial,6,True,True,13926,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10214,3,9,Radial,7,False,True,3381,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10215,3,9,Radial,8,True,True,3394,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10216,6,9,Radial,24,True,True,14174,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10217,6,9,Radial,32,True,True,14280,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10218,3,9,Radial,32,True,True,3880,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10219,6,10,Gap,3,False,True,14326,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10220,6,10,Gap,28,True,False,14668,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10221,3,10,Gap,28,True,False,4369,Tricoryne sp.,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10222,6,10,Gap,32,True,True,14724,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10223,3,10,Gap,32,True,True,4444,Tricoryne sp.,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10224,0,11,Control,2,False,False,9615,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10225,6,11,Control,4,False,False,14812,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10226,6,11,Control,13,False,False,15007,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10227,6,12,Gap,2,True,True,15416,Tricoryne elatior,1.0,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10228,6,12,Gap,3,False,True,15432,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10229,6,12,Gap,4,True,True,15445,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10230,6,12,Gap,6,True,True,15480,Tricoryne elatior,1.0,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10231,3,12,Gap,7,False,True,5266,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10232,6,12,Gap,10,True,True,15550,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10233,6,12,Gap,12,True,True,15572,Tricoryne elatior,1.0,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10234,3,12,Gap,13,False,False,5386,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10235,6,12,Gap,19,False,True,15677,Tricoryne elatior,1.0,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10236,3,12,Gap,20,True,True,5537,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10237,6,12,Gap,20,True,True,15688,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10238,0,12,Gap,22,True,False,10561,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10239,6,12,Gap,22,True,False,15722,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10240,6,12,Gap,31,False,False,15846,Tricoryne elatior,0.5,,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Large Forb/Herb
10241,6,1,Gap,5,False,True,11045,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10242,6,1,Gap,9,False,True,11142,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10243,0,1,Gap,9,False,True,5928,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10244,6,1,Gap,10,False,False,11169,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10245,6,1,Gap,15,False,False,11292,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10246,0,2,Control,1,False,False,6060,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10247,3,2,Control,1,False,False,396,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10248,3,2,Control,1,False,False,433,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10249,6,2,Control,2,False,False,11350,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10250,0,2,Control,2,False,False,6085,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10251,3,2,Control,2,False,False,460,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10252,3,2,Control,2,False,False,413,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10253,6,2,Control,3,False,False,11375,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10254,0,2,Control,3,False,False,6107,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10255,3,2,Control,3,False,False,488,Geranium sp.,1.0,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10256,6,2,Control,6,False,False,11435,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10257,6,2,Control,7,False,False,11463,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10258,0,2,Control,7,False,False,6190,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10259,6,2,Control,11,False,False,11569,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10260,0,2,Control,11,False,False,6272,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10261,6,3,Radial,3,False,True,11715,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10262,6,4,Control,1,False,True,11949,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10263,0,4,Control,1,False,True,6649,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10264,0,4,Control,3,False,True,6692,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10265,6,4,Control,5,False,True,12011,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10266,0,4,Control,8,False,False,6784,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10267,0,4,Control,10,False,True,6811,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10268,0,5,Radial,12,False,True,7390,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10269,6,5,Radial,13,False,True,12711,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10270,0,5,Radial,13,False,True,7409,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10271,6,5,Radial,15,False,True,12752,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10272,6,5,Radial,16,False,True,12772,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10273,6,6,Control,5,False,False,12868,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10274,6,6,Control,8,False,False,12943,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10275,6,7,Radial,8,True,True,13222,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10276,6,7,Radial,13,False,True,13289,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10277,6,7,Radial,27,False,True,13492,Geranium sp.,1.0,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10278,0,7,Radial,27,False,True,8163,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10279,6,7,Radial,28,True,True,13506,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10280,6,7,Radial,30,True,True,13534,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10281,6,7,Radial,32,True,False,13563,Geranium sp.,1.0,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10282,0,7,Radial,32,True,False,8247,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10283,6,8,Gap,3,False,True,13606,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10284,3,8,Gap,3,False,True,2964,Geranium sp.,1.0,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10285,3,8,Gap,4,False,True,2989,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10286,6,8,Gap,12,False,False,13762,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10287,3,8,Gap,12,False,False,3141,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10288,6,8,Gap,14,False,True,13804,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10289,3,8,Gap,14,False,True,3184,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10290,0,8,Gap,14,False,True,8536,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10291,3,8,Gap,16,False,False,3228,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10292,6,9,Radial,23,False,True,14159,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10293,3,9,Radial,23,False,True,3684,Geranium sp.,1.0,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10294,6,9,Radial,26,True,True,14200,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10295,3,9,Radial,26,True,True,3754,Geranium sp.,1.0,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10296,3,9,Radial,32,True,True,3871,Geranium sp.,1.0,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10297,0,9,Radial,32,True,True,9167,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10298,6,10,Gap,2,True,True,14307,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10299,3,10,Gap,2,True,True,3920,Geranium sp.,1.0,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10300,0,10,Gap,2,True,True,9200,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10301,6,10,Gap,11,False,True,14451,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10302,3,10,Gap,31,False,True,4412,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10303,6,11,Control,12,False,False,14975,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10304,0,11,Control,12,False,False,9797,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10305,6,11,Control,13,False,False,14995,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10306,3,11,Control,13,False,False,4700,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10307,0,11,Control,13,False,False,9814,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10308,6,11,Control,14,False,False,15019,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10309,3,11,Control,14,False,False,4716,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10310,0,11,Control,14,False,False,9835,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10311,6,11,Control,15,False,False,15040,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10312,6,11,Control,16,False,False,15064,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10313,6,11,Control,23,False,False,15199,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10314,3,11,Control,23,False,False,4897,Geranium sp.,1.0,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10315,3,11,Control,24,False,False,4918,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10316,0,11,Control,25,False,False,10053,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10317,6,11,Control,25,False,False,15240,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10318,3,11,Control,25,False,False,4944,Geranium sp.,1.0,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10319,0,11,Control,26,False,False,10079,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10320,6,11,Control,26,False,False,15257,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10321,3,11,Control,26,False,False,4969,Geranium sp.,1.0,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10322,0,11,Control,27,False,False,10101,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10323,3,11,Control,27,False,False,4988,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10324,0,11,Control,28,False,False,10122,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10325,3,11,Control,28,False,False,5013,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10326,0,11,Control,31,False,False,10184,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10327,6,11,Control,31,False,False,15362,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10328,3,11,Control,31,False,False,5078,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10329,0,11,Control,32,False,False,10205,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10330,6,11,Control,32,False,False,15380,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10331,3,11,Control,32,False,False,5110,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10332,0,12,Gap,2,True,True,10241,Geranium sp.,1.0,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10333,6,12,Gap,6,True,True,15470,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10334,3,12,Gap,6,True,True,5232,Geranium sp.,1.0,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10335,6,12,Gap,10,True,True,15539,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10336,3,12,Gap,10,True,True,5322,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10337,6,12,Gap,19,False,True,15666,Geranium sp.,0.5,,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Medium Forb/Herb
10338,3,1,Gap,5,False,True,140,Schoenus spp,0.5,,Schoenus apogon,Common Bog-sedge,Cyperaceae,Small Tufted grass/sedge
10339,6,2,Control,6,False,False,11447,Schoenus spp,0.5,,Schoenus apogon,Common Bog-sedge,Cyperaceae,Small Tufted grass/sedge
10340,6,2,Control,7,False,False,11473,Schoenus spp,0.5,,Schoenus apogon,Common Bog-sedge,Cyperaceae,Small Tufted grass/sedge
10341,0,3,Radial,6,False,True,6474,Schoenus spp,0.5,,Schoenus apogon,Common Bog-sedge,Cyperaceae,Small Tufted grass/sedge
10342,6,3,Radial,10,False,True,11842,Schoenus spp,0.5,,Schoenus apogon,Common Bog-sedge,Cyperaceae,Small Tufted grass/sedge
10343,3,4,Control,10,False,True,1726,Schoenus spp,0.5,,Schoenus apogon,Common Bog-sedge,Cyperaceae,Small Tufted grass/sedge
10344,3,4,Control,14,False,True,1667,Schoenus spp,0.5,,Schoenus apogon,Common Bog-sedge,Cyperaceae,Small Tufted grass/sedge
10345,0,5,Radial,10,False,True,7355,Schoenus spp,0.5,,Schoenus apogon,Common Bog-sedge,Cyperaceae,Small Tufted grass/sedge
10346,6,5,Radial,13,False,True,12718,Schoenus apogon,0.5,,Schoenus apogon,Common Bog-sedge,Cyperaceae,Small Tufted grass/sedge
10347,3,8,Gap,9,False,True,3088,Schoenus spp,0.5,,Schoenus apogon,Common Bog-sedge,Cyperaceae,Small Tufted grass/sedge
10348,3,8,Gap,15,False,True,3215,Schoenus spp,0.5,,Schoenus apogon,Common Bog-sedge,Cyperaceae,Small Tufted grass/sedge
10349,3,9,Radial,8,True,True,3439,Schoenus spp,0.5,,Schoenus apogon,Common Bog-sedge,Cyperaceae,Small Tufted grass/sedge
10350,3,9,Radial,18,True,True,3575,Schoenus spp,1.0,,Schoenus apogon,Common Bog-sedge,Cyperaceae,Small Tufted grass/sedge
10351,3,9,Radial,19,False,True,3600,Schoenus spp,0.5,,Schoenus apogon,Common Bog-sedge,Cyperaceae,Small Tufted grass/sedge
10352,3,9,Radial,20,True,True,3626,Schoenus spp,0.5,,Schoenus apogon,Common Bog-sedge,Cyperaceae,Small Tufted grass/sedge
10353,3,9,Radial,25,False,True,3738,Schoenus spp,0.5,,Schoenus apogon,Common Bog-sedge,Cyperaceae,Small Tufted grass/sedge
10354,3,9,Radial,27,False,True,3788,Schoenus spp,1.0,,Schoenus apogon,Common Bog-sedge,Cyperaceae,Small Tufted grass/sedge
