Record ID,Year,Plot,Quadrat,Species Name,Score,Treatment,Fenced,Gap,Life Form,Shade Tolerant,Weed,Abundance
15637,6,12,17,Microlaena stipoides,8.0,Gap,False,True,Medium Non-tufted grass/sedge,True,False,65.0
15638,6,12,17,Oxalis (native),0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
15639,6,12,17,Oxalis sp (weed),0.5,Gap,False,True,Prostrate or Mat-forming Forb/Herb,False,True,0.5
15634,6,12,17,Desmodium gunnii,0.5,Gap,False,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
15641,6,12,17,Stellaria spp.,0.5,Gap,False,True,Medium Forb/Herb,True,False,0.5
15633,6,12,17,Cirsium vulgare,0.5,Gap,False,True,Large Forb/Herb,False,True,0.5
15622,6,12,17,Centella cordifolia,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
15623,6,12,17,Cheilanthes austrotenuifolia,0.5,Gap,False,True,Tufted Ground Fern,True,False,0.5
15624,6,12,17,Cirsium vulgare,0.5,Gap,False,True,Large Forb/Herb,False,True,0.5
15631,6,12,17,Centella cordifolia,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
15632,6,12,17,Cheilanthes austrotenuifolia,0.5,Gap,False,True,Tufted Ground Fern,True,False,0.5
15625,6,12,17,Desmodium gunnii,0.5,Gap,False,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
15629,6,12,17,Oxalis (native),0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
15628,6,12,17,Microlaena stipoides,8.0,Gap,False,True,Medium Non-tufted grass/sedge,True,False,65.0
15627,6,12,17,Lagenophora spp,1.0,Gap,False,True,Medium Forb/Herb,True,False,3.0
15626,6,12,17,Hypochaeris radicata,0.5,Gap,False,True,Medium Forb/Herb,False,True,0.5
10501,0,12,18,Senecio spp,0.5,Gap,True,True,Large Forb/Herb,False,False,0.5
10499,0,12,18,Poa spp,0.5,Gap,True,True,Medium Tufted grass/sedge,False,False,0.5
10500,0,12,18,Poranthera microphylla,0.5,Gap,True,True,Medium Forb/Herb,False,False,0.5
10491,0,12,18,Rytidosperma spp.,0.5,Gap,True,True,Small Tufted grass/sedge,False,False,0.5
10502,0,12,18,Viola betonicifolia,0.5,Gap,True,True,Medium Forb/Herb,True,False,0.5
10498,0,12,18,Oxalis sp (weed),0.5,Gap,True,True,Prostrate or Mat-forming Forb/Herb,False,True,0.5
10503,0,12,18,Wahlenbergia spp,0.5,Gap,True,True,Large Forb/Herb,False,False,0.5
10492,0,12,18,Carex spp,0.5,Gap,True,True,Small Tufted grass/sedge,True,False,0.5
10490,0,12,18,Acacia mearnsii,0.5,Gap,True,True,Large Shrub to Medium Tree,True,False,0.5
10493,0,12,18,Dichondra repens,0.5,Gap,True,True,Prostrate or Mat-forming Forb/Herb,True,False,0.5
10494,0,12,18,Einadia nutans,0.5,Gap,True,True,Medium Forb/Herb,False,False,0.5
10495,0,12,18,Hypochaeris spp,0.5,Gap,True,True,Medium Forb/Herb,False,True,0.5
10496,0,12,18,Lomandra longifolia,1.0,Gap,True,True,Large Forb/Herb,True,False,3.0
10497,0,12,18,Microlaena stipoides,1.0,Gap,True,True,Medium Non-tufted grass/sedge,True,False,3.0
5482,3,12,18,Viola hederaceae,1.0,Gap,True,True,Medium Forb/Herb,True,False,3.0
5478,3,12,18,Oxalis sp 2.,0.5,Gap,True,True,Medium Forb/Herb,False,False,0.5
5479,3,12,18,Poa spp,3.0,Gap,True,True,Medium Tufted grass/sedge,False,False,15.0
5480,3,12,18,Poranthera microphylla,0.5,Gap,True,True,Medium Forb/Herb,False,False,0.5
5481,3,12,18,Viola betonicifolia,0.5,Gap,True,True,Medium Forb/Herb,True,False,0.5
5483,3,12,18,Wahlenbergia spp,1.0,Gap,True,True,Large Forb/Herb,False,False,3.0
5484,3,12,18,Ranunculus pimelo sp pimelo,0.5,Gap,True,True,Medium Forb/Herb,False,False,0.5
5477,3,12,18,Microlaena stipoides,2.0,Gap,True,True,Medium Non-tufted grass/sedge,True,False,7.5
5476,3,12,18,Lomandra longifolia,3.0,Gap,True,True,Large Forb/Herb,True,False,15.0
5468,3,12,18,Anagallis arvensis,0.5,Gap,True,True,Medium Forb/Herb,False,True,0.5
5469,3,12,18,Carex spp,1.0,Gap,True,True,Small Tufted grass/sedge,True,False,3.0
5470,3,12,18,Conyza sumatrensis,0.5,Gap,True,True,Large Forb/Herb,False,True,0.5
5472,3,12,18,Einadia nutans,0.5,Gap,True,True,Medium Forb/Herb,False,False,0.5
5473,3,12,18,Hypericum gramineum,0.5,Gap,True,True,Medium Forb/Herb,False,False,0.5
5474,3,12,18,Hypochaeris spp,1.0,Gap,True,True,Medium Forb/Herb,False,True,3.0
5475,3,12,18,Lagenophora spp,0.5,Gap,True,True,Medium Forb/Herb,True,False,0.5
5471,3,12,18,Desmodium gunnii,0.5,Gap,True,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
15649,6,12,18,Lagenophora spp,0.5,Gap,True,True,Medium Forb/Herb,True,False,0.5
15653,6,12,18,Themeda triandra,1.0,Gap,True,True,Medium Tufted grass/sedge,False,False,3.0
15655,6,12,18,Stellaria media,0.5,Gap,True,True,Medium Forb/Herb,False,False,0.5
15652,6,12,18,Poa labillardieri,2.0,Gap,True,True,Medium Tufted grass/sedge,False,False,7.5
15651,6,12,18,Microlaena stipoides,0.5,Gap,True,True,Medium Non-tufted grass/sedge,True,False,0.5
15650,6,12,18,Lomandra longifolia,7.0,Gap,True,True,Large Forb/Herb,True,False,55.0
15654,6,12,18,Viola hederaceae,0.5,Gap,True,True,Medium Forb/Herb,True,False,0.5
15648,6,12,18,Hypericum gramineum,0.5,Gap,True,True,Medium Forb/Herb,False,False,0.5
15647,6,12,18,Hydrocotyle spp,0.5,Gap,True,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
10519,0,12,19,Wahlenbergia spp,0.5,Gap,False,True,Large Forb/Herb,False,False,0.5
10514,0,12,19,Hydrocotyle spp,0.5,Gap,False,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
10516,0,12,19,Lomandra longifolia,2.0,Gap,False,True,Large Forb/Herb,True,False,7.5
10518,0,12,19,Poranthera microphylla,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
10513,0,12,19,Einadia nutans,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
10515,0,12,19,Lagenophora spp,0.5,Gap,False,True,Medium Forb/Herb,True,False,0.5
10508,0,12,19,Arthropodium spp,0.5,Gap,False,True,Large Forb/Herb,False,False,0.5
10517,0,12,19,Microlaena stipoides,1.0,Gap,False,True,Medium Non-tufted grass/sedge,True,False,3.0
10512,0,12,19,Dichondra repens,0.5,Gap,False,True,Prostrate or Mat-forming Forb/Herb,True,False,0.5
10509,0,12,19,Rytidosperma spp.,0.5,Gap,False,True,Small Tufted grass/sedge,False,False,0.5
10510,0,12,19,Cotula australis,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
10511,0,12,19,Desmodium gunnii,0.5,Gap,False,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
5503,3,12,19,Poa spp,1.0,Gap,False,True,Medium Tufted grass/sedge,False,False,3.0
5506,3,12,19,Rytidosperma spp.,1.0,Gap,False,True,Small Tufted grass/sedge,False,False,3.0
5505,3,12,19,Stellaria spp.,1.0,Gap,False,True,Medium Forb/Herb,True,False,3.0
5504,3,12,19,Senecio spp,0.5,Gap,False,True,Large Forb/Herb,False,False,0.5
5512,3,12,19,Schoenus spp,0.5,Gap,False,True,Small Tufted grass/sedge,True,False,0.5
5507,3,12,19,Wahlenbergia spp,1.0,Gap,False,True,Large Forb/Herb,False,False,3.0
5502,3,12,19,Oxalis sp 2.,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
5509,3,12,19,Isolepsis marginata,0.5,Gap,False,True,Tiny Tufted grass/sedge,False,False,0.5
5511,3,12,19,Medicago spp.,0.5,Gap,False,True,Medium Forb/Herb,False,True,0.5
5508,3,12,19,Ranunculus pimelo sp pimelo,1.0,Gap,False,True,Medium Forb/Herb,False,False,3.0
5490,3,12,19,Anagallis arvensis,2.0,Gap,False,True,Medium Forb/Herb,False,True,7.5
5501,3,12,19,Microlaena stipoides,1.0,Gap,False,True,Medium Non-tufted grass/sedge,True,False,3.0
5491,3,12,19,Arthropodium spp,0.5,Gap,False,True,Large Forb/Herb,False,False,0.5
5492,3,12,19,Austrostipa spp,0.5,Gap,False,True,Large Tufted grass/sedge,False,False,0.5
5498,3,12,19,Hypochaeris spp,2.0,Gap,False,True,Medium Forb/Herb,False,True,7.5
5499,3,12,19,Juncus subsecundus,0.5,Gap,False,True,Medium Tufted grass/sedge,False,False,0.5
5496,3,12,19,Einadia nutans,1.0,Gap,False,True,Medium Forb/Herb,False,False,3.0
5497,3,12,19,Hydrocotyle spp,1.0,Gap,False,True,Prostrate or Mat-forming Forb/Herb,False,False,3.0
5500,3,12,19,Lomandra longifolia,4.0,Gap,False,True,Large Forb/Herb,True,False,25.0
5495,3,12,19,Dichondra repens,2.0,Gap,False,True,Prostrate or Mat-forming Forb/Herb,True,False,7.5
15661,6,12,19,Carex breviculmis,0.5,Gap,False,True,Small Tufted grass/sedge,True,False,0.5
15672,6,12,19,Microlaena stipoides,0.5,Gap,False,True,Medium Non-tufted grass/sedge,True,False,0.5
15677,6,12,19,Tricoryne elatior,1.0,Gap,False,True,Large Forb/Herb,False,False,3.0
15676,6,12,19,Stellaria media,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
15675,6,12,19,Schoenus apogon,0.5,Gap,False,True,Small Tufted grass/sedge,True,False,0.5
15674,6,12,19,Rytidosperma spp.,0.5,Gap,False,True,Small Tufted grass/sedge,False,False,0.5
15673,6,12,19,Poa sieberiana,0.5,Gap,False,True,Medium Tufted grass/sedge,False,False,0.5
15671,6,12,19,Lomandra longifolia,5.0,Gap,False,True,Large Forb/Herb,True,False,35.0
15670,6,12,19,Lagenophora spp,0.5,Gap,False,True,Medium Forb/Herb,True,False,0.5
15663,6,12,19,Crassula sieberiana,0.5,Gap,False,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
15662,6,12,19,Cotula australis,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
15669,6,12,19,Juncus spp,0.5,Gap,False,True,Large Tufted grass/sedge,False,False,0.5
15664,6,12,19,Dichondra repens,0.5,Gap,False,True,Prostrate or Mat-forming Forb/Herb,True,False,0.5
15665,6,12,19,Einadia nutans,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
15666,6,12,19,Geranium sp.,0.5,Gap,False,True,Medium Forb/Herb,True,False,0.5
15667,6,12,19,Glycine clandestina,0.5,Gap,False,True,Climber,True,False,0.5
15668,6,12,19,Hydrocotyle foveolata,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
15660,6,12,19,Briza minor,0.5,Gap,False,True,Small Tufted grass/sedge,False,True,0.5
10524,0,12,20,Carex spp,0.5,Gap,True,True,Small Tufted grass/sedge,True,False,0.5
10529,0,12,20,Microlaena stipoides,1.0,Gap,True,True,Medium Non-tufted grass/sedge,True,False,3.0
10528,0,12,20,Lagenophora spp,0.5,Gap,True,True,Medium Forb/Herb,True,False,0.5
10527,0,12,20,Dichondra repens,0.5,Gap,True,True,Prostrate or Mat-forming Forb/Herb,True,False,0.5
10526,0,12,20,Daucus glochidiatus,0.5,Gap,True,True,Medium Forb/Herb,False,False,0.5
10525,0,12,20,Crassula spp,0.5,Gap,True,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
10523,0,12,20,Rytidosperma spp.,0.5,Gap,True,True,Small Tufted grass/sedge,False,False,0.5
5531,3,12,20,Wahlenbergia spp,0.5,Gap,True,True,Large Forb/Herb,False,False,0.5
5530,3,12,20,Sonchus spp,0.5,Gap,True,True,Large Forb/Herb,False,True,0.5
5532,3,12,20,Ranunculus pimelo sp pimelo,0.5,Gap,True,True,Medium Forb/Herb,False,False,0.5
5536,3,12,20,Hypochaeris spp,1.0,Gap,True,True,Medium Forb/Herb,False,True,3.0
5529,3,12,20,Solenogyne sp.,0.5,Gap,True,True,Medium Forb/Herb,False,False,0.5
5533,3,12,20,Medicago spp.,1.0,Gap,True,True,Medium Forb/Herb,False,True,3.0
5534,3,12,20,Rytidosperma spp.,1.0,Gap,True,True,Small Tufted grass/sedge,False,False,3.0
5537,3,12,20,Tricoryne elatior,0.5,Gap,True,True,Large Forb/Herb,False,False,0.5
5528,3,12,20,Senecio spp,1.0,Gap,True,True,Large Forb/Herb,False,False,3.0
5518,3,12,20,Cerastium glomeratum,0.5,Gap,True,True,Medium Forb/Herb,False,True,0.5
5519,3,12,20,Euchiton spp,0.5,Gap,True,True,Medium Forb/Herb,False,False,0.5
5520,3,12,20,Gamochaeta sp,0.5,Gap,True,True,Medium Forb/Herb,False,True,0.5
5521,3,12,20,Hypericum gramineum,0.5,Gap,True,True,Medium Forb/Herb,False,False,0.5
5522,3,12,20,Lagenophora spp,0.5,Gap,True,True,Medium Forb/Herb,True,False,0.5
5527,3,12,20,Poranthera microphylla,0.5,Gap,True,True,Medium Forb/Herb,False,False,0.5
5523,3,12,20,Lomandra longifolia,0.5,Gap,True,True,Large Forb/Herb,True,False,0.5
5526,3,12,20,Poa spp,0.5,Gap,True,True,Medium Tufted grass/sedge,False,False,0.5
5525,3,12,20,Oxalis sp 2.,0.5,Gap,True,True,Medium Forb/Herb,False,False,0.5
5524,3,12,20,Microlaena stipoides,1.0,Gap,True,True,Medium Non-tufted grass/sedge,True,False,3.0
15687,6,12,20,Senecio spp,0.5,Gap,True,True,Large Forb/Herb,False,False,0.5
15689,6,12,20,Viola betonicifolia,0.5,Gap,True,True,Medium Forb/Herb,True,False,0.5
15688,6,12,20,Tricoryne elatior,0.5,Gap,True,True,Large Forb/Herb,False,False,0.5
15685,6,12,20,Lomandra longifolia,1.0,Gap,True,True,Large Forb/Herb,True,False,3.0
15684,6,12,20,Lagenophora spp,0.5,Gap,True,True,Medium Forb/Herb,True,False,0.5
15683,6,12,20,Crassula sieberiana,0.5,Gap,True,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
15682,6,12,20,Austrostipa spp,1.0,Gap,True,True,Large Tufted grass/sedge,False,False,3.0
15686,6,12,20,Microlaena stipoides,0.5,Gap,True,True,Medium Non-tufted grass/sedge,True,False,0.5
10544,0,12,21,Senecio spp,0.5,Gap,False,False,Large Forb/Herb,False,False,0.5
10543,0,12,21,Poranthera microphylla,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
10542,0,12,21,Microlaena stipoides,1.0,Gap,False,False,Medium Non-tufted grass/sedge,True,False,3.0
10540,0,12,21,Hydrocotyle spp,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
10545,0,12,21,Veronica spp,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
10541,0,12,21,Lomandra longifolia,1.0,Gap,False,False,Large Forb/Herb,True,False,3.0
10535,0,12,21,Rytidosperma spp.,1.0,Gap,False,False,Small Tufted grass/sedge,False,False,3.0
10534,0,12,21,Anagallis arvensis,0.5,Gap,False,False,Medium Forb/Herb,False,True,0.5
10536,0,12,21,Austrostipa spp,0.5,Gap,False,False,Large Tufted grass/sedge,False,False,0.5
10537,0,12,21,Desmodium gunnii,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
10538,0,12,21,Dichondra repens,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,True,False,0.5
10539,0,12,21,Einadia nutans,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
10533,0,12,21,Acacia mearnsii,0.5,Gap,False,False,Large Shrub to Medium Tree,True,False,0.5
5558,3,12,21,Wahlenbergia spp,0.5,Gap,False,False,Large Forb/Herb,False,False,0.5
5557,3,12,21,Veronica spp,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
5556,3,12,21,Stellaria spp.,0.5,Gap,False,False,Medium Forb/Herb,True,False,0.5
5555,3,12,21,Senecio spp,1.0,Gap,False,False,Large Forb/Herb,False,False,3.0
5559,3,12,21,Wurmbea dioica,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
5560,3,12,21,Ranunculus pimelo sp pimelo,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
5561,3,12,21,Glycine clandestina,0.5,Gap,False,False,Climber,True,False,0.5
5562,3,12,21,Acaena ovina,0.5,Gap,False,False,Large Forb/Herb,True,False,0.5
5563,3,12,21,Carex spp,0.5,Gap,False,False,Small Tufted grass/sedge,True,False,0.5
5554,3,12,21,Poa spp,0.5,Gap,False,False,Medium Tufted grass/sedge,False,False,0.5
5542,3,12,21,Anagallis arvensis,0.5,Gap,False,False,Medium Forb/Herb,False,True,0.5
5543,3,12,21,Rytidosperma spp.,0.5,Gap,False,False,Small Tufted grass/sedge,False,False,0.5
5544,3,12,21,Conyza sumatrensis,0.5,Gap,False,False,Large Forb/Herb,False,True,0.5
5545,3,12,21,Dichondra repens,1.0,Gap,False,False,Prostrate or Mat-forming Forb/Herb,True,False,3.0
5546,3,12,21,Einadia nutans,1.0,Gap,False,False,Medium Forb/Herb,False,False,3.0
5547,3,12,21,Hydrocotyle spp,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
5551,3,12,21,Lomandra longifolia,2.0,Gap,False,False,Large Forb/Herb,True,False,7.5
5553,3,12,21,Oxalis sp 2.,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
5552,3,12,21,Microlaena stipoides,1.0,Gap,False,False,Medium Non-tufted grass/sedge,True,False,3.0
5550,3,12,21,Lagenophora spp,0.5,Gap,False,False,Medium Forb/Herb,True,False,0.5
5549,3,12,21,Hypochaeris spp,0.5,Gap,False,False,Medium Forb/Herb,False,True,0.5
5548,3,12,21,Hypericum gramineum,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
15707,6,12,21,Themeda triandra,0.5,Gap,False,False,Medium Tufted grass/sedge,False,False,0.5
15700,6,12,21,Hypericum gramineum,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
15701,6,12,21,Lagenophora spp,0.5,Gap,False,False,Medium Forb/Herb,True,False,0.5
15702,6,12,21,Lomandra longifolia,3.0,Gap,False,False,Large Forb/Herb,True,False,15.0
15703,6,12,21,Oxalis (native),0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
15694,6,12,21,Carex breviculmis,0.5,Gap,False,False,Small Tufted grass/sedge,True,False,0.5
15704,6,12,21,Pimelea humilis,0.5,Gap,False,False,Small Shrub,False,False,0.5
15706,6,12,21,Senecio phelleus,0.5,Gap,False,False,Large Forb/Herb,False,False,0.5
15699,6,12,21,Hydrocotyle spp,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
15705,6,12,21,Rytidosperma geniculata,1.0,Gap,False,False,Small Tufted grass/sedge,True,False,3.0
15696,6,12,21,Dichondra repens,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,True,False,0.5
15695,6,12,21,Cotula australis,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
15697,6,12,21,Einadia nutans,1.0,Gap,False,False,Medium Forb/Herb,False,False,3.0
15698,6,12,21,Hydrocotyle foveolata,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
10560,0,12,22,Stellaria spp.,0.5,Gap,True,False,Medium Forb/Herb,True,False,0.5
10556,0,12,22,Lomandra longifolia,0.5,Gap,True,False,Large Forb/Herb,True,False,0.5
10557,0,12,22,Microlaena stipoides,1.0,Gap,True,False,Medium Non-tufted grass/sedge,True,False,3.0
10558,0,12,22,Oxalis sp (weed),0.5,Gap,True,False,Prostrate or Mat-forming Forb/Herb,False,True,0.5
10559,0,12,22,Poranthera microphylla,0.5,Gap,True,False,Medium Forb/Herb,False,False,0.5
10561,0,12,22,Tricoryne elatior,0.5,Gap,True,False,Large Forb/Herb,False,False,0.5
10562,0,12,22,Veronica spp,0.5,Gap,True,False,Medium Forb/Herb,False,False,0.5
10555,0,12,22,Linaria pelisseriana,0.5,Gap,True,False,Medium Forb/Herb,False,True,0.5
10563,0,12,22,Viola betonicifolia,0.5,Gap,True,False,Medium Forb/Herb,True,False,0.5
10552,0,12,22,Euchiton spp,0.5,Gap,True,False,Medium Forb/Herb,False,False,0.5
10549,0,12,22,Rytidosperma spp.,1.0,Gap,True,False,Small Tufted grass/sedge,False,False,3.0
10554,0,12,22,Lagenophora spp,0.5,Gap,True,False,Medium Forb/Herb,True,False,0.5
10550,0,12,22,Austrostipa spp,0.5,Gap,True,False,Large Tufted grass/sedge,False,False,0.5
10551,0,12,22,Crassula spp,0.5,Gap,True,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
10553,0,12,22,Hypochaeris spp,0.5,Gap,True,False,Medium Forb/Herb,False,True,0.5
5580,3,12,22,Stellaria spp.,0.5,Gap,True,False,Medium Forb/Herb,True,False,0.5
5579,3,12,22,Senecio spp,1.0,Gap,True,False,Large Forb/Herb,False,False,3.0
5578,3,12,22,Poa spp,1.0,Gap,True,False,Medium Tufted grass/sedge,False,False,3.0
5583,3,12,22,Medicago spp.,0.5,Gap,True,False,Medium Forb/Herb,False,True,0.5
5581,3,12,22,Wahlenbergia spp,0.5,Gap,True,False,Large Forb/Herb,False,False,0.5
5582,3,12,22,Ranunculus pimelo sp pimelo,0.5,Gap,True,False,Medium Forb/Herb,False,False,0.5
5585,3,12,22,Lobelia spp.,0.5,Gap,True,False,Medium Forb/Herb,False,False,0.5
5577,3,12,22,Oxalis sp 2.,0.5,Gap,True,False,Medium Forb/Herb,False,False,0.5
5572,3,12,22,Hydrocotyle spp,0.5,Gap,True,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
5568,3,12,22,Rytidosperma spp.,0.5,Gap,True,False,Small Tufted grass/sedge,False,False,0.5
5576,3,12,22,Microlaena stipoides,0.5,Gap,True,False,Medium Non-tufted grass/sedge,True,False,0.5
5569,3,12,22,Austrostipa spp,0.5,Gap,True,False,Large Tufted grass/sedge,False,False,0.5
5573,3,12,22,Lagenophora spp,0.5,Gap,True,False,Medium Forb/Herb,True,False,0.5
5571,3,12,22,Euchiton spp,0.5,Gap,True,False,Medium Forb/Herb,False,False,0.5
5575,3,12,22,Lomandra longifolia,1.0,Gap,True,False,Large Forb/Herb,True,False,3.0
5574,3,12,22,Lomandra filiformis,0.5,Gap,True,False,Medium Forb/Herb,True,False,0.5
5570,3,12,22,Cerastium glomeratum,0.5,Gap,True,False,Medium Forb/Herb,False,True,0.5
15717,6,12,22,Oxalis (native),0.5,Gap,True,False,Medium Forb/Herb,False,False,0.5
15722,6,12,22,Tricoryne elatior,0.5,Gap,True,False,Large Forb/Herb,False,False,0.5
15721,6,12,22,Stellaria spp.,1.0,Gap,True,False,Medium Forb/Herb,True,False,3.0
15720,6,12,22,Senecio phelleus,0.5,Gap,True,False,Large Forb/Herb,False,False,0.5
15718,6,12,22,Rytidosperma caespitosum,0.5,Gap,True,False,Small Tufted grass/sedge,False,False,0.5
15723,6,12,22,Wahlenbergia gracilenta,0.5,Gap,True,False,Medium Forb/Herb,True,False,0.5
15715,6,12,22,Lomandra longifolia,2.0,Gap,True,False,Large Forb/Herb,True,False,7.5
15714,6,12,22,Lolium perenne,0.5,Gap,True,False,Medium Tufted grass/sedge,False,True,0.5
15712,6,12,22,Austrostipa scabra,2.0,Gap,True,False,Medium Tufted grass/sedge,False,False,7.5
15716,6,12,22,Microlaena stipoides,0.5,Gap,True,False,Medium Non-tufted grass/sedge,True,False,0.5
15719,6,12,22,Senecio pinnatifolius,0.5,Gap,True,False,Large Forb/Herb,False,False,0.5
10568,0,12,23,Rytidosperma spp.,0.5,Gap,False,True,Small Tufted grass/sedge,False,False,0.5
10570,0,12,23,Einadia nutans,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
10569,0,12,23,Cotula australis,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
5599,3,12,23,Stellaria spp.,1.0,Gap,False,True,Medium Forb/Herb,True,False,3.0
5598,3,12,23,Sonchus spp,0.5,Gap,False,True,Large Forb/Herb,False,True,0.5
5597,3,12,23,Senecio spp,1.0,Gap,False,True,Large Forb/Herb,False,False,3.0
5600,3,12,23,Wahlenbergia spp,0.5,Gap,False,True,Large Forb/Herb,False,False,0.5
5590,3,12,23,Rytidosperma spp.,1.0,Gap,False,True,Small Tufted grass/sedge,False,False,3.0
5595,3,12,23,Microlaena stipoides,1.0,Gap,False,True,Medium Non-tufted grass/sedge,True,False,3.0
5593,3,12,23,Hypochaeris spp,1.0,Gap,False,True,Medium Forb/Herb,False,True,3.0
5594,3,12,23,Imperata cylindrica,0.5,Gap,False,True,Medium Tufted grass/sedge,False,False,0.5
5591,3,12,23,Cotula australis,1.0,Gap,False,True,Medium Forb/Herb,False,False,3.0
5596,3,12,23,Poranthera microphylla,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
15733,6,12,23,Senecio phelleus,0.5,Gap,False,True,Large Forb/Herb,False,False,0.5
15732,6,12,23,Rytidosperma geniculata,1.0,Gap,False,True,Small Tufted grass/sedge,True,False,3.0
15731,6,12,23,Rytidosperma caespitosum,0.5,Gap,False,True,Small Tufted grass/sedge,False,False,0.5
15730,6,12,23,Crassula sieberiana,1.0,Gap,False,True,Prostrate or Mat-forming Forb/Herb,False,False,3.0
15729,6,12,23,Carex breviculmis,0.5,Gap,False,True,Small Tufted grass/sedge,True,False,0.5
15728,6,12,23,Austrostipa scabra,0.5,Gap,False,True,Medium Tufted grass/sedge,False,False,0.5
10587,0,12,24,Wahlenbergia spp,0.5,Gap,True,False,Large Forb/Herb,False,False,0.5
10583,0,12,24,Oxalis sp (weed),0.5,Gap,True,False,Prostrate or Mat-forming Forb/Herb,False,True,0.5
10584,0,12,24,Poranthera microphylla,0.5,Gap,True,False,Medium Forb/Herb,False,False,0.5
10585,0,12,24,Senecio spp,0.5,Gap,True,False,Large Forb/Herb,False,False,0.5
10586,0,12,24,Veronica spp,0.5,Gap,True,False,Medium Forb/Herb,False,False,0.5
10576,0,12,24,Rytidosperma spp.,0.5,Gap,True,False,Small Tufted grass/sedge,False,False,0.5
10582,0,12,24,Microlaena stipoides,2.0,Gap,True,False,Medium Non-tufted grass/sedge,True,False,7.5
10577,0,12,24,Conyza sumatrensis,0.5,Gap,True,False,Large Forb/Herb,False,True,0.5
10578,0,12,24,Crassula spp,0.5,Gap,True,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
10580,0,12,24,Hydrocotyle spp,0.5,Gap,True,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
10579,0,12,24,Einadia nutans,1.0,Gap,True,False,Medium Forb/Herb,False,False,3.0
10581,0,12,24,Lagenophora spp,0.5,Gap,True,False,Medium Forb/Herb,True,False,0.5
15745,6,12,24,Hydrocotyle spp,0.5,Gap,True,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
15746,6,12,24,Lagenophora spp,1.0,Gap,True,False,Medium Forb/Herb,True,False,3.0
15747,6,12,24,Oxalis (native),0.5,Gap,True,False,Medium Forb/Herb,False,False,0.5
15749,6,12,24,Rytidosperma caespitosum,1.0,Gap,True,False,Small Tufted grass/sedge,False,False,3.0
15740,6,12,24,Crassula sieberiana,0.5,Gap,True,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
15750,6,12,24,Rytidosperma geniculata,1.0,Gap,True,False,Small Tufted grass/sedge,True,False,3.0
15751,6,12,24,Senecio phelleus,0.5,Gap,True,False,Large Forb/Herb,False,False,0.5
15752,6,12,24,Stellaria spp.,0.5,Gap,True,False,Medium Forb/Herb,True,False,0.5
15748,6,12,24,Poa sieberiana,0.5,Gap,True,False,Medium Tufted grass/sedge,False,False,0.5
