Year_monitoring,Date_monitoring,Observer1,Observer2,Plot_number,Plot_treatment,Plot_percent_burgan,Quadrat_number,Quadrat_fenced,Quadrat_Can_Cov,Quadrat_gap_or_no,Record_ID,T002_Flora_Species_name,Score,Percentage_range
0,2012-11-06,CM,RE,10,Gap,,15,False,,Not in Gap,9374,Cotula australis,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,15,False,,Not in Gap,9370,Moss/Lichen,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,15,False,,Not in Gap,9368,Leaf Litter,9.0,70-80%
0,2012-11-06,CM,RE,10,Gap,,15,False,,Not in Gap,9372,Austrostipa spp,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,15,False,,Not in Gap,9373,Cheilanthes austrotenuifolia,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,15,False,,Not in Gap,9369,Bare Earth,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,16,True,,,14534,Wahlenbergia spp,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,16,True,,,14533,Stellaria spp.,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,16,True,,,14535,Senecio phelleus,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,16,True,,,14530,Lomandra longifolia,5.0,30-40%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,16,True,,,14521,Leaf Litter,3.0,10-20%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,16,True,,,14529,Lagenophora spp,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,16,True,,,14528,Juncus spp,7.0,50-60%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,16,True,,,14527,Hypochaeris radicata,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,16,True,,,14526,Crassula sieberiana,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,16,True,,,14525,Briza minor,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,16,True,,,14524,CWD,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,16,True,,,14523,Moss/Lichen,1.0,1-5%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,16,True,,,14522,Bare Earth,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,16,True,,,14531,Microlaena stipoides,1.0,1-5%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,16,True,,,14532,Rytidosperma geniculata,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,16,True,,In Gap,4216,Hydrocotyle spp,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,16,True,,In Gap,4214,Sonchus spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,16,True,,In Gap,4215,Wahlenbergia spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,16,True,,In Gap,4217,Unknown Species,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,16,True,,In Gap,4203,Moss/Lichen,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,16,True,,In Gap,4204,CWD,0.0,Not present
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,16,True,,In Gap,4205,Briza minor,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,16,True,,In Gap,4212,Lomandra longifolia,4.0,20-30%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,16,True,,In Gap,4202,Bare Earth,0.0,Not present
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,16,True,,In Gap,4201,Leaf Litter,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,16,True,,In Gap,4206,Cerastium glomeratum,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,16,True,,In Gap,4207,Conyza sumatrensis,2.0,5-10%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,16,True,,In Gap,4208,Dichondra repens,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,16,True,,In Gap,4209,Hypericum gramineum,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,16,True,,In Gap,4210,Hypochaeris spp,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,16,True,,In Gap,4211,Juncus pallidus,5.0,30-40%
0,2012-11-06,CM,RE,10,Gap,,16,True,,In Gap,9392,Hypochaeris spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,16,True,,In Gap,9390,Euchiton spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,16,True,,In Gap,9391,Hypericum gramineum,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,16,True,,In Gap,9393,Lomandra longifolia,2.0,5-10%
0,2012-11-06,CM,RE,10,Gap,,16,True,,In Gap,9394,Microlaena stipoides,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,16,True,,In Gap,9389,Dichondra repens,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,16,True,,In Gap,9396,Unknown Species,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,16,True,,In Gap,9395,Poranthera microphylla,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,16,True,,In Gap,9383,Bare Earth,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,16,True,,In Gap,9388,Crassula spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,16,True,,In Gap,9382,Leaf Litter,10.0,80-90%
0,2012-11-06,CM,RE,10,Gap,,16,True,,In Gap,9384,Moss/Lichen,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,16,True,,In Gap,9385,Aira spp.,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,16,True,,In Gap,9386,Rytidosperma spp.,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,16,True,,In Gap,9387,Cotula australis,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,17,False,,,14549,Rytidosperma geniculata,1.0,1-5%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,17,False,,,14542,Briza minor,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,17,False,,,14550,Senecio quadridentatus,1.0,1-5%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,17,False,,,14551,Stellaria spp.,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,17,False,,,14552,Vulpia sp.,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,17,False,,,14553,Wahlenbergia gracilenta,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,17,False,,,14548,Microlaena stipoides,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,17,False,,,14554,Senecio phelleus,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,17,False,,,14539,CWD,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,17,False,,,14547,Lomandra longifolia,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,17,False,,,14544,Cotula australis,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,17,False,,,14538,Moss/Lichen,1.0,1-5%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,17,False,,,14540,Arthropodium strictum,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,17,False,,,14541,Austrostipa scabra,1.0,1-5%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,17,False,,,14536,Leaf Litter,10.0,80-90%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,17,False,,,14543,Cerastium sp.,1.0,1-5%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,17,False,,,14545,Crassula sieberiana,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,17,False,,,14546,Hypochaeris radicata,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,17,False,,,14537,Bare Earth,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,17,False,,Not in Gap,9410,Wahlenbergia spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,17,False,,Not in Gap,9408,Senecio spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,17,False,,Not in Gap,9407,Euchiton spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,17,False,,Not in Gap,9409,Stellaria spp.,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,17,False,,Not in Gap,9401,Rytidosperma spp.,4.0,20-30%
0,2012-11-06,CM,RE,10,Gap,,17,False,,Not in Gap,9397,Leaf Litter,9.0,70-80%
0,2012-11-06,CM,RE,10,Gap,,17,False,,Not in Gap,9398,Bare Earth,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,17,False,,Not in Gap,9400,Aira spp.,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,17,False,,Not in Gap,9402,Austrostipa spp,2.0,5-10%
0,2012-11-06,CM,RE,10,Gap,,17,False,,Not in Gap,9406,Dichondra repens,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,17,False,,Not in Gap,9403,Conyza sumatrensis,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,17,False,,Not in Gap,9404,Cotula australis,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,17,False,,Not in Gap,9405,Crassula spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,17,False,,Not in Gap,9399,Moss/Lichen,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,18,True,,,14565,Microlaena stipoides,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,18,True,,,14563,Lagenophora spp,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,18,True,,,14569,Wahlenbergia gracilenta,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,18,True,,,14568,Senecio quadridentatus,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,18,True,,,14566,Rytidosperma geniculata,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,18,True,,,14564,Lomandra longifolia,1.0,1-5%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,18,True,,,14561,Einadia nutans,1.0,1-5%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,18,True,,,14560,Crassula sieberiana,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,18,True,,,14555,Leaf Litter,7.0,50-60%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,18,True,,,14559,Cerastium sp.,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,18,True,,,14556,Bare Earth,0.0,Not present
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,18,True,,,14558,CWD,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,18,True,,,14557,Moss/Lichen,3.0,10-20%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,18,True,,,14567,Schoenus apogon,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,18,True,,,14562,Hypochaeris radicata,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,18,True,,Not in Gap,4229,Linaria pelisseriana,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,18,True,,Not in Gap,4233,Stellaria spp.,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,18,True,,Not in Gap,4231,Oxalis sp 2.,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,18,True,,Not in Gap,4232,Senecio spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,18,True,,Not in Gap,4230,Lomandra longifolia,2.0,5-10%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,18,True,,Not in Gap,4234,Wahlenbergia spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,18,True,,Not in Gap,4235,Juncus bufonis,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,18,True,,Not in Gap,4221,CWD,0.0,Not present
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,18,True,,Not in Gap,4228,Hypochaeris spp,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,18,True,,Not in Gap,4222,Arthropodium spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,18,True,,Not in Gap,4218,Leaf Litter,8.0,60-70%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,18,True,,Not in Gap,4219,Bare Earth,0.0,Not present
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,18,True,,Not in Gap,4220,Moss/Lichen,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,18,True,,Not in Gap,4223,Rytidosperma spp.,3.0,10-20%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,18,True,,Not in Gap,4227,Einadia nutans,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,18,True,,Not in Gap,4224,Austrostipa spp,2.0,5-10%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,18,True,,Not in Gap,4225,Cerastium sp.,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,18,True,,Not in Gap,4226,Cotula australis,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,18,True,,Not in Gap,9427,Senecio spp,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,18,True,,Not in Gap,9425,Microlaena stipoides,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,18,True,,Not in Gap,9423,Linaria pelisseriana,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,18,True,,Not in Gap,9428,Veronica spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,18,True,,Not in Gap,9424,Lomandra longifolia,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,18,True,,Not in Gap,9429,Wahlenbergia spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,18,True,,Not in Gap,9422,Lagenophora spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,18,True,,Not in Gap,9426,Oxalis sp 2.,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,18,True,,Not in Gap,9415,Austrostipa spp,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,18,True,,Not in Gap,9421,Gnaphalium sp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,18,True,,Not in Gap,9412,Bare Earth,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,18,True,,Not in Gap,9413,Moss/Lichen,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,18,True,,Not in Gap,9414,Rytidosperma spp.,3.0,10-20%
0,2012-11-06,CM,RE,10,Gap,,18,True,,Not in Gap,9416,Conyza sumatrensis,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,18,True,,Not in Gap,9417,Cotula australis,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,18,True,,Not in Gap,9418,Crassula spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,18,True,,Not in Gap,9411,Leaf Litter,9.0,70-80%
0,2012-11-06,CM,RE,10,Gap,,18,True,,Not in Gap,9419,Einadia nutans,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,18,True,,Not in Gap,9420,Euchiton spp,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,19,False,,,14573,CWD,2.0,5-10%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,19,False,,,14577,Vulpia sp.,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,19,False,,,14576,Rytidosperma geniculata,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,19,False,,,14574,Crassula sieberiana,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,19,False,,,14572,Moss/Lichen,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,19,False,,,14571,Bare Earth,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,19,False,,,14570,Leaf Litter,11.0,90-100%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,19,False,,,14575,Einadia nutans,2.0,5-10%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,19,False,,Not in Gap,4241,Dichondra repens,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,19,False,,Not in Gap,4243,Senecio spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,19,False,,Not in Gap,4244,Standing dead timber,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,19,False,,Not in Gap,4240,Rytidosperma spp.,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,19,False,,Not in Gap,4239,CWD,3.0,10-20%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,19,False,,Not in Gap,4238,Moss/Lichen,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,19,False,,Not in Gap,4237,Bare Earth,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,19,False,,Not in Gap,4236,Leaf Litter,9.0,70-80%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,19,False,,Not in Gap,4242,Einadia nutans,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,19,False,,Not in Gap,9432,Moss/Lichen,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,19,False,,Not in Gap,9435,Einadia nutans,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,19,False,,Not in Gap,9434,Dichondra repens,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,19,False,,Not in Gap,9433,Rytidosperma spp.,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,19,False,,Not in Gap,9431,Bare Earth,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,19,False,,Not in Gap,9430,Leaf Litter,11.0,90-100%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,20,True,,,14593,Lolium spp.,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,20,True,,,14587,Cheilanthes austrotenuifolia,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,20,True,,,14592,Scuttelaria sp,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,20,True,,,14579,Bare Earth,0.0,Not present
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,20,True,,,14591,Microlaena stipoides,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,20,True,,,14590,Hypochaeris radicata,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,20,True,,,14589,Dichondra repens,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,20,True,,,14588,Crassula sieberiana,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,20,True,,,14585,Cardamine sp.,1.0,1-5%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,20,True,,,14584,Briza minor,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,20,True,,,14583,Austrostipa scabra,4.0,20-30%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,20,True,,,14582,Aira spp.,1.0,1-5%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,20,True,,,14580,Moss/Lichen,8.0,60-70%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,20,True,,,14578,Leaf Litter,9.0,70-80%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,20,True,,,14581,CWD,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,20,True,,,14586,Cerastium sp.,2.0,5-10%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,20,True,,In Gap,4260,Lolium perenne,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,20,True,,In Gap,4263,Stellaria spp.,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,20,True,,In Gap,4262,Senecio spp,2.0,5-10%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,20,True,,In Gap,4266,Stuartina muelleri,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,20,True,,In Gap,4264,Wahlenbergia spp,2.0,5-10%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,20,True,,In Gap,4259,Hypochaeris spp,3.0,10-20%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,20,True,,In Gap,4265,Hydrocotyle spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,20,True,,In Gap,4247,Moss/Lichen,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,20,True,,In Gap,4246,Bare Earth,0.0,Not present
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,20,True,,In Gap,4248,CWD,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,20,True,,In Gap,4249,Anagallis arvensis,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,20,True,,In Gap,4250,Rytidosperma spp.,2.0,5-10%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,20,True,,In Gap,4256,Crassula spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,20,True,,In Gap,4245,Leaf Litter,4.0,20-30%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,20,True,,In Gap,4251,Austrostipa spp,3.0,10-20%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,20,True,,In Gap,4258,Einadia nutans,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,20,True,,In Gap,4257,Dichondra repens,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,20,True,,In Gap,4255,Cotula australis,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,20,True,,In Gap,4254,Cerastium sp.,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,20,True,,In Gap,4253,Centaurium erythraea,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,20,True,,In Gap,4252,Briza minor,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,20,True,,In Gap,9450,Senecio spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,20,True,,In Gap,9446,Gnaphalium sp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,20,True,,In Gap,9447,Hypochaeris spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,20,True,,In Gap,9448,Linaria pelisseriana,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,20,True,,In Gap,9449,Microlaena stipoides,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,20,True,,In Gap,9451,Stellaria spp.,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,20,True,,In Gap,9441,Carex spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,20,True,,In Gap,9445,Einadia nutans,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,20,True,,In Gap,9439,Rytidosperma spp.,3.0,10-20%
0,2012-11-06,CM,RE,10,Gap,,20,True,,In Gap,9444,Dichondra repens,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,20,True,,In Gap,9437,Bare Earth,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,20,True,,In Gap,9438,Moss/Lichen,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,20,True,,In Gap,9440,Austrostipa spp,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,20,True,,In Gap,9442,Cotula australis,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,20,True,,In Gap,9436,Leaf Litter,10.0,80-90%
0,2012-11-06,CM,RE,10,Gap,,20,True,,In Gap,9443,Crassula spp,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,21,False,,,14600,Stellaria spp.,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,21,False,,,14599,Einadia nutans,1.0,1-5%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,21,False,,,14597,CWD,3.0,10-20%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,21,False,,,14596,Moss/Lichen,1.0,1-5%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,21,False,,,14595,Bare Earth,0.0,Not present
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,21,False,,,14594,Leaf Litter,10.0,80-90%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,21,False,,,14598,Austrostipa scabra,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,21,False,,Not in Gap,4278,Senecio spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,21,False,,Not in Gap,4280,Wahlenbergia spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,21,False,,Not in Gap,4279,Stellaria spp.,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,21,False,,Not in Gap,4277,Microlaena stipoides,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,21,False,,Not in Gap,4272,Austrostipa spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,21,False,,Not in Gap,4269,Moss/Lichen,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,21,False,,Not in Gap,4273,Crassula spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,21,False,,Not in Gap,4268,Bare Earth,0.0,Not present
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,21,False,,Not in Gap,4276,Lomandra filiformis,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,21,False,,Not in Gap,4270,CWD,3.0,10-20%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,21,False,,Not in Gap,4271,Rytidosperma spp.,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,21,False,,Not in Gap,4274,Dichondra repens,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,21,False,,Not in Gap,4275,Einadia nutans,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,21,False,,Not in Gap,4267,Leaf Litter,10.0,80-90%
0,2012-11-06,CM,RE,10,Gap,,21,False,,Not in Gap,9454,Moss/Lichen,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,21,False,,Not in Gap,9456,Austrostipa spp,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,21,False,,Not in Gap,9459,Microlaena stipoides,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,21,False,,Not in Gap,9458,Lomandra filiformis,0.5,Trace <1%
