Year_monitoring,Plot_number,Plot_treatment,Quadrat_number,Quadrat_fenced,Quadrat_gap,Record_ID,T002_Flora_Species_name,Score,Scientific Name,Common Name,Family Name,Division Name,Life Form,Origin
0,11,Control,5,False,False,9669,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,5,False,False,9665,Cerastium sp.,0.5,,,,,Unknown,
0,11,Control,5,False,False,9664,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
0,11,Control,5,False,False,9667,Einadia nutans,0.5,Einadia nutans,Nodding Saltbush,,,Forb,
6,11,Control,6,False,False,14852,Stellaria spp.,0.5,Stellaria sp. 1,Slender Starwort,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,6,False,False,14851,Senecio spp,0.5,,,,,Unknown,
6,11,Control,6,False,False,14850,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,6,False,False,14853,Vulpia sp.,0.5,Vulpia spp.,Fescue,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
6,11,Control,6,False,False,14854,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
6,11,Control,6,False,False,14849,Oxalis sp 2.,0.5,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,6,False,False,14836,Arthropodium strictum,0.5,Arthropodium strictum s.l.,Chocolate Lily,Anthericaceae,Monocotyledons,Large Forb/Herb,
6,11,Control,6,False,False,14831,Lachnagrostis spp.,7.0,Lachnagrostis scabra,Rough Blown-grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
6,11,Control,6,False,False,14835,Anagallis arvensis,0.5,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,6,False,False,14848,Microlaena stipoides,0.5,,,,,Unknown,
6,11,Control,6,False,False,14837,Rytidosperma geniculata,1.0,Rytidosperma geniculatum,Kneed Wallaby-grass,,,Tussock grass,
6,11,Control,6,False,False,14838,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
6,11,Control,6,False,False,14839,Cerastium sp.,0.5,,,,,Unknown,
6,11,Control,6,False,False,14841,Crassula sieberiana,0.5,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,11,Control,6,False,False,14842,Einadia nutans,0.5,Einadia nutans,Nodding Saltbush,,,Forb,
6,11,Control,6,False,False,14843,Euchiton involucratis,0.5,Euchiton involucratus s.l.,Common Cudweed,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,6,False,False,14844,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,6,False,False,14845,Hypochaeris radicata,0.5,Hypochaeris radicata,Flatweed,,,Forb,Introduced
6,11,Control,6,False,False,14846,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,6,False,False,14847,Lomandra longifolia,1.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
6,11,Control,6,False,False,14840,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,6,False,False,4566,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
3,11,Control,6,False,False,4564,Senecio spp,0.5,,,,,Unknown,
3,11,Control,6,False,False,4565,Veronica spp,0.5,Veronica nivea,Milfoil Speedwell,,,Forb,
3,11,Control,6,False,False,4567,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
3,11,Control,6,False,False,4568,Euchiton spp,0.5,,,,,Unknown,
3,11,Control,6,False,False,4554,Rytidosperma spp.,3.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
3,11,Control,6,False,False,4563,Poa spp,0.5,Poa fax,Scaly Poa,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
3,11,Control,6,False,False,4555,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,6,False,False,4556,Cerastium glomeratum,0.5,Cerastium glomeratum s.l.,Common Mouse-ear Chickweed,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,6,False,False,4562,Oxalis sp 2.,0.5,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,6,False,False,4553,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
3,11,Control,6,False,False,4557,Dichondra repens,1.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
3,11,Control,6,False,False,4561,Microlaena stipoides,0.5,,,,,Unknown,
3,11,Control,6,False,False,4560,Lomandra longifolia,0.5,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
3,11,Control,6,False,False,4559,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,6,False,False,4558,Hypericum gramineum,1.0,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,6,False,False,9690,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
0,11,Control,6,False,False,9687,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
0,11,Control,6,False,False,9688,Microlaena stipoides,1.0,,,,,Unknown,
0,11,Control,6,False,False,9689,Veronica spp,1.0,Veronica nivea,Milfoil Speedwell,,,Forb,
0,11,Control,6,False,False,9686,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,6,False,False,9683,Rytidosperma spp.,7.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
0,11,Control,6,False,False,9685,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,6,False,False,9684,Dichondra repens,1.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,11,Control,7,False,False,14862,Rytidosperma caespitosum,0.5,Rytidosperma caespitosum,Common Wallaby-grass,,,Tussock grass,
6,11,Control,7,False,False,14861,Rytidosperma geniculata,1.0,Rytidosperma geniculatum,Kneed Wallaby-grass,,,Tussock grass,
6,11,Control,7,False,False,14860,Anagallis arvensis,0.5,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,7,False,False,14859,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
6,11,Control,7,False,False,14873,Stellaria spp.,0.5,Stellaria sp. 1,Slender Starwort,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,7,False,False,14874,Thysanotus patersonii,0.5,Thysanotus patersonii,Twining Fringe-lily,Anthericaceae,Monocotyledons,Climber,
6,11,Control,7,False,False,14863,Austrostipa scabra,0.5,Austrostipa scabra,Rough Spear-grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
6,11,Control,7,False,False,14872,Oxalis sp 2.,0.5,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,7,False,False,14871,Microlaena stipoides,1.0,,,,,Unknown,
6,11,Control,7,False,False,14870,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,7,False,False,14868,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,7,False,False,14867,Galium sp,0.5,,,,,Unknown,
6,11,Control,7,False,False,14866,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,7,False,False,14865,Cerastium sp.,0.5,,,,,Unknown,
6,11,Control,7,False,False,14864,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
6,11,Control,7,False,False,14869,Hypochaeris radicata,0.5,Hypochaeris radicata,Flatweed,,,Forb,Introduced
3,11,Control,7,False,False,4578,Dichondra repens,7.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
3,11,Control,7,False,False,4575,Rytidosperma spp.,1.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
3,11,Control,7,False,False,4584,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
3,11,Control,7,False,False,4583,Sonchus oleraceus,0.5,Sonchus oleraceus,Common Sow-thistle,Asteraceae,Dicotyledons,Large Forb/Herb,
3,11,Control,7,False,False,4582,Microlaena stipoides,1.0,,,,,Unknown,
3,11,Control,7,False,False,4581,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,7,False,False,4580,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,7,False,False,4579,Dipodium spp,0.5,,,,,Unknown,
3,11,Control,7,False,False,4573,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
3,11,Control,7,False,False,4577,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,7,False,False,4574,Anagallis arvensis,0.5,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,7,False,False,4576,Briza minor,1.0,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
0,11,Control,7,False,False,9703,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,7,False,False,9697,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,7,False,False,9702,Microlaena stipoides,1.0,,,,,Unknown,
0,11,Control,7,False,False,9701,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,7,False,False,9700,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
0,11,Control,7,False,False,9698,Dichondra repens,9.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
0,11,Control,7,False,False,9695,Rytidosperma spp.,2.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
0,11,Control,7,False,False,9694,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,11,Control,7,False,False,9699,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,7,False,False,9696,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
6,11,Control,8,False,False,14895,Stellaria spp.,0.5,Stellaria sp. 1,Slender Starwort,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,8,False,False,14889,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,8,False,False,14890,Hypochaeris radicata,0.5,Hypochaeris radicata,Flatweed,,,Forb,Introduced
6,11,Control,8,False,False,14891,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,8,False,False,14892,Lomandra longifolia,0.5,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
6,11,Control,8,False,False,14893,Microlaena stipoides,0.5,,,,,Unknown,
6,11,Control,8,False,False,14888,Euchiton involucratis,0.5,Euchiton involucratus s.l.,Common Cudweed,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,8,False,False,14887,Eucalyptus tereteticornis,0.5,,,,,Unknown,
6,11,Control,8,False,False,14894,Oxalis sp 2.,0.5,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,8,False,False,14879,Acianthus sp.,0.5,Acianthus spp.,Mosquito Orchid,Orchidaceae,Monocotyledons,Medium Forb/Herb,
6,11,Control,8,False,False,14880,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
6,11,Control,8,False,False,14882,Rytidosperma caespitosum,0.5,Rytidosperma caespitosum,Common Wallaby-grass,,,Tussock grass,
6,11,Control,8,False,False,14883,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
6,11,Control,8,False,False,14884,Cardamine sp.,0.5,Cardamine tryssa,Dainty Bitter-cress,,,Forb,
6,11,Control,8,False,False,14885,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,8,False,False,14886,Crassula sieberiana,1.0,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,11,Control,8,False,False,14881,Rytidosperma geniculata,0.5,Rytidosperma geniculatum,Kneed Wallaby-grass,,,Tussock grass,
3,11,Control,8,False,False,4599,Oxalis sp 2.,0.5,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,8,False,False,4595,Einadia nutans,0.5,Einadia nutans,Nodding Saltbush,,,Forb,
3,11,Control,8,False,False,4596,Eucalyptus tereteticornis,0.5,,,,,Unknown,
3,11,Control,8,False,False,4597,Lomandra longifolia,0.5,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
3,11,Control,8,False,False,4598,Microlaena stipoides,0.5,,,,,Unknown,
3,11,Control,8,False,False,4600,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,8,False,False,4601,Senecio spp,0.5,,,,,Unknown,
3,11,Control,8,False,False,4594,Dipodium spp,0.5,,,,,Unknown,
3,11,Control,8,False,False,4589,Aira spp.,1.0,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
3,11,Control,8,False,False,4590,Rytidosperma spp.,1.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
3,11,Control,8,False,False,4591,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
3,11,Control,8,False,False,4592,Cerastium glomeratum,0.5,Cerastium glomeratum s.l.,Common Mouse-ear Chickweed,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,8,False,False,4593,Dichondra repens,2.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
0,11,Control,8,False,False,9716,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
0,11,Control,8,False,False,9711,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,8,False,False,9720,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
0,11,Control,8,False,False,9717,Lomandra longifolia,0.5,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
0,11,Control,8,False,False,9715,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,8,False,False,9718,Microlaena stipoides,3.0,,,,,Unknown,
0,11,Control,8,False,False,9719,Veronica spp,0.5,Veronica nivea,Milfoil Speedwell,,,Forb,
0,11,Control,8,False,False,9712,Crassula spp,0.5,,,,,Unknown,
0,11,Control,8,False,False,9707,Aira spp.,1.0,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,11,Control,8,False,False,9708,Rytidosperma spp.,3.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
0,11,Control,8,False,False,9714,Einadia nutans,0.5,Einadia nutans,Nodding Saltbush,,,Forb,
0,11,Control,8,False,False,9709,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
0,11,Control,8,False,False,9710,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,8,False,False,9713,Dichondra repens,0.5,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,11,Control,9,False,False,14918,Senecio spp,0.5,,,,,Unknown,
6,11,Control,9,False,False,14909,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,9,False,False,14910,Hydrocotyle foveolata,0.5,Hydrocotyle foveolata,Yellow Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,9,False,False,14911,Juncus pallidus,0.5,Juncus pallidus,Pale Rush,Juncaceae,Monocotyledons,Large Tufted grass/sedge,
6,11,Control,9,False,False,14912,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,9,False,False,14913,Lomandra filiformis,0.5,Lomandra filiformis,Wattle Mat-rush,Xanthorrhoeaceae,Monocotyledons,Medium Forb/Herb,
6,11,Control,9,False,False,14914,Lomandra longifolia,4.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
6,11,Control,9,False,False,14915,Microlaena stipoides,0.5,,,,,Unknown,
6,11,Control,9,False,False,14917,Poa sieberiana,1.0,Poa sieberiana,Grey Tussock-grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
6,11,Control,9,False,False,14908,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,9,False,False,14916,Oxalis sp 2.,0.5,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,9,False,False,14900,Arthropodium strictum,0.5,Arthropodium strictum s.l.,Chocolate Lily,Anthericaceae,Monocotyledons,Large Forb/Herb,
6,11,Control,9,False,False,14901,Rytidosperma geniculata,1.0,Rytidosperma geniculatum,Kneed Wallaby-grass,,,Tussock grass,
6,11,Control,9,False,False,14902,Austrostipa scabra,0.5,Austrostipa scabra,Rough Spear-grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
6,11,Control,9,False,False,14904,Cerastium sp.,0.5,,,,,Unknown,
6,11,Control,9,False,False,14905,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,9,False,False,14906,Dichondra repens,0.5,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,11,Control,9,False,False,14907,Eucalyptus tereteticornis,0.5,,,,,Unknown,
6,11,Control,9,False,False,14903,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
3,11,Control,9,False,False,4606,Rytidosperma spp.,1.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
3,11,Control,9,False,False,4619,Senecio spp,0.5,,,,,Unknown,
3,11,Control,9,False,False,4615,Lomandra longifolia,4.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
3,11,Control,9,False,False,4616,Microlaena stipoides,0.5,,,,,Unknown,
3,11,Control,9,False,False,4617,Oxalis sp 2.,0.5,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,9,False,False,4618,Poa spp,1.0,Poa fax,Scaly Poa,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
3,11,Control,9,False,False,4614,Juncus pallidus,0.5,Juncus pallidus,Pale Rush,Juncaceae,Monocotyledons,Large Tufted grass/sedge,
3,11,Control,9,False,False,4620,Sonchus spp,0.5,,,,,Unknown,
3,11,Control,9,False,False,4621,Ranunculus pimelo sp pimelo,0.5,Ranunculus pumilio,Ferny Small-flower Buttercup,Ranunculaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,9,False,False,4613,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,9,False,False,4612,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,9,False,False,4608,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,9,False,False,4609,Cerastium glomeratum,0.5,Cerastium glomeratum s.l.,Common Mouse-ear Chickweed,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,9,False,False,4610,Dichondra repens,3.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
3,11,Control,9,False,False,4611,Eucalyptus tereteticornis,0.5,,,,,Unknown,
3,11,Control,9,False,False,4607,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
0,11,Control,9,False,False,9739,Poa spp,1.0,Poa fax,Scaly Poa,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,11,Control,9,False,False,9738,Microlaena stipoides,1.0,,,,,Unknown,
0,11,Control,9,False,False,9737,Lomandra longifolia,3.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
0,11,Control,9,False,False,9736,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,9,False,False,9735,Juncus spp,0.5,,,,,Unknown,
0,11,Control,9,False,False,9734,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
0,11,Control,9,False,False,9742,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
0,11,Control,9,False,False,9740,Pterostylis spp,0.5,Pterostylis laxa,Antelope Greenhood,Orchidaceae,Monocotyledons,Medium Forb/Herb,
0,11,Control,9,False,False,9741,Senecio spp,0.5,,,,,Unknown,
0,11,Control,9,False,False,9732,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,9,False,False,9724,Rytidosperma spp.,3.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
0,11,Control,9,False,False,9733,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,9,False,False,9725,Austrostipa spp,0.5,Austrostipa rudis,Veined Spear-grass,Poaceae,Monocotyledons,Large Tufted grass/sedge,
0,11,Control,9,False,False,9731,Euchiton spp,1.0,,,,,Unknown,
0,11,Control,9,False,False,9726,Cerastium sp.,0.5,,,,,Unknown,
0,11,Control,9,False,False,9730,Eucalyptus tereteticornis,0.5,,,,,Unknown,
0,11,Control,9,False,False,9729,Dichondra repens,1.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
0,11,Control,9,False,False,9728,Corybas sp.,0.5,,,,,Unknown,
0,11,Control,9,False,False,9727,Conyza sumatrensis,0.5,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb,
6,11,Control,10,False,False,14930,Crassula sieberiana,0.5,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,11,Control,10,False,False,14932,Microlaena stipoides,1.0,,,,,Unknown,
6,11,Control,10,False,False,14933,Senecio spp,0.5,,,,,Unknown,
6,11,Control,10,False,False,14935,Vulpia sp.,0.5,Vulpia spp.,Fescue,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
6,11,Control,10,False,False,14929,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,10,False,False,14931,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,10,False,False,14934,Thelymitra spp,0.5,Thelymitra nuda,Plain Sun-orchid,Orchidaceae,Monocotyledons,Medium Forb/Herb,
6,11,Control,10,False,False,14927,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
6,11,Control,10,False,False,14926,Austrostipa scabra,1.0,Austrostipa scabra,Rough Spear-grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
6,11,Control,10,False,False,14925,Asperula spp.,0.5,,,,,Unknown,
6,11,Control,10,False,False,14924,Arthropodium strictum,0.5,Arthropodium strictum s.l.,Chocolate Lily,Anthericaceae,Monocotyledons,Large Forb/Herb,
6,11,Control,10,False,False,14923,Anagallis arvensis,0.5,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,10,False,False,14928,Corybas sp.,0.5,,,,,Unknown,
3,11,Control,10,False,False,4640,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
3,11,Control,10,False,False,4634,Lomandra longifolia,0.5,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
3,11,Control,10,False,False,4636,Oxalis sp 2.,0.5,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,10,False,False,4637,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,10,False,False,4638,Senecio spp,0.5,,,,,Unknown,
3,11,Control,10,False,False,4639,Medicago spp.,0.5,,,,,Unknown,
3,11,Control,10,False,False,4633,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,10,False,False,4635,Microlaena stipoides,1.0,,,,,Unknown,
