Treatment,Plot Number,Quadrat Number,Fenced,Gap,Shade Tolerant,Life Form,Year,0
Radial,7,26,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,7,26,True,True,False,Small Tufted grass/sedge,0,51.0
Radial,7,26,True,True,False,Small Tufted grass/sedge,3,20.0
Radial,7,26,True,True,False,Small Tufted grass/sedge,6,1.0
Radial,7,26,True,True,True,Medium Forb/Herb,0,0.5
Radial,7,26,True,True,True,Medium Forb/Herb,3,1.0
Radial,7,26,True,True,True,Medium Forb/Herb,6,0.5
Radial,7,26,True,True,True,Medium Non-tufted grass/sedge,0,5.0
Radial,7,26,True,True,True,Medium Non-tufted grass/sedge,3,5.0
Radial,7,26,True,True,True,Medium Non-tufted grass/sedge,6,0.5
Radial,7,26,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,7,26,True,True,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,7,26,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,7,26,True,True,True,Small Forb/Herb,0,0.0
Radial,7,26,True,True,True,Small Forb/Herb,3,0.0
Radial,7,26,True,True,True,Small Forb/Herb,6,0.5
Radial,7,27,False,True,False,Large Forb/Herb,0,2.0
Radial,7,27,False,True,False,Large Forb/Herb,3,1.0
Radial,7,27,False,True,False,Large Forb/Herb,6,0.5
Radial,7,27,False,True,False,Large Tufted grass/sedge,0,1.0
Radial,7,27,False,True,False,Large Tufted grass/sedge,3,0.0
Radial,7,27,False,True,False,Large Tufted grass/sedge,6,0.0
Radial,7,27,False,True,False,Medium Forb/Herb,0,1.5
Radial,7,27,False,True,False,Medium Forb/Herb,3,1.0
Radial,7,27,False,True,False,Medium Forb/Herb,6,1.5
Radial,7,27,False,True,False,Medium Tufted grass/sedge,0,0.0
Radial,7,27,False,True,False,Medium Tufted grass/sedge,3,0.0
Radial,7,27,False,True,False,Medium Tufted grass/sedge,6,1.0
Radial,7,27,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,7,27,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,7,27,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,7,27,False,True,False,Small Tufted grass/sedge,0,20.0
Radial,7,27,False,True,False,Small Tufted grass/sedge,3,5.0
Radial,7,27,False,True,False,Small Tufted grass/sedge,6,0.0
Radial,7,27,False,True,True,Climber,0,0.5
Radial,7,27,False,True,True,Climber,3,0.0
Radial,7,27,False,True,True,Climber,6,0.0
Radial,7,27,False,True,True,Medium Forb/Herb,0,1.0
Radial,7,27,False,True,True,Medium Forb/Herb,3,1.5
Radial,7,27,False,True,True,Medium Forb/Herb,6,2.5
Radial,7,27,False,True,True,Medium Non-tufted grass/sedge,0,30.0
Radial,7,27,False,True,True,Medium Non-tufted grass/sedge,3,20.0
Radial,7,27,False,True,True,Medium Non-tufted grass/sedge,6,10.0
Radial,7,27,False,True,True,Prostrate or Mat-forming Forb/Herb,0,10.0
Radial,7,27,False,True,True,Prostrate or Mat-forming Forb/Herb,3,10.0
Radial,7,27,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,7,28,True,True,False,Large Forb/Herb,0,1.5
Radial,7,28,True,True,False,Large Forb/Herb,3,1.5
Radial,7,28,True,True,False,Large Forb/Herb,6,0.5
Radial,7,28,True,True,False,Large Tufted grass/sedge,0,0.5
Radial,7,28,True,True,False,Large Tufted grass/sedge,3,0.5
Radial,7,28,True,True,False,Large Tufted grass/sedge,6,0.0
Radial,7,28,True,True,False,Medium Forb/Herb,0,2.0
Radial,7,28,True,True,False,Medium Forb/Herb,3,3.0
Radial,7,28,True,True,False,Medium Forb/Herb,6,0.5
Radial,7,28,True,True,False,Medium Tufted grass/sedge,0,0.0
Radial,7,28,True,True,False,Medium Tufted grass/sedge,3,0.0
Radial,7,28,True,True,False,Medium Tufted grass/sedge,6,0.5
Radial,7,28,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,7,28,True,True,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,7,28,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,7,28,True,True,False,Small Non-tufted grass/sedge,0,0.0
Radial,7,28,True,True,False,Small Non-tufted grass/sedge,3,0.5
Radial,7,28,True,True,False,Small Non-tufted grass/sedge,6,0.0
Radial,7,28,True,True,False,Small Tufted grass/sedge,0,1.0
Radial,7,28,True,True,False,Small Tufted grass/sedge,3,10.0
Radial,7,28,True,True,False,Small Tufted grass/sedge,6,0.0
Radial,7,28,True,True,True,Medium Forb/Herb,0,0.0
Radial,7,28,True,True,True,Medium Forb/Herb,3,1.0
Radial,7,28,True,True,True,Medium Forb/Herb,6,0.5
Radial,7,28,True,True,True,Medium Non-tufted grass/sedge,0,0.5
Radial,7,28,True,True,True,Medium Non-tufted grass/sedge,3,1.0
Radial,7,28,True,True,True,Medium Non-tufted grass/sedge,6,0.5
Radial,7,28,True,True,True,Small Tufted grass/sedge,0,0.0
Radial,7,28,True,True,True,Small Tufted grass/sedge,3,0.0
Radial,7,28,True,True,True,Small Tufted grass/sedge,6,0.5
Radial,7,28,True,True,True,Tufted Ground Fern,0,0.5
Radial,7,28,True,True,True,Tufted Ground Fern,3,1.0
Radial,7,28,True,True,True,Tufted Ground Fern,6,0.5
Radial,7,29,False,True,False,Large Forb/Herb,0,0.5
Radial,7,29,False,True,False,Large Forb/Herb,3,0.5
Radial,7,29,False,True,False,Large Forb/Herb,6,0.0
Radial,7,29,False,True,False,Large Tufted grass/sedge,0,0.5
Radial,7,29,False,True,False,Large Tufted grass/sedge,3,1.0
Radial,7,29,False,True,False,Large Tufted grass/sedge,6,0.0
Radial,7,29,False,True,False,Medium Forb/Herb,0,1.5
Radial,7,29,False,True,False,Medium Forb/Herb,3,3.0
Radial,7,29,False,True,False,Medium Forb/Herb,6,1.0
Radial,7,29,False,True,False,Medium Tufted grass/sedge,0,0.0
Radial,7,29,False,True,False,Medium Tufted grass/sedge,3,0.0
Radial,7,29,False,True,False,Medium Tufted grass/sedge,6,0.5
Radial,7,29,False,True,False,Prostrate or Mat-forming Forb/Herb,0,1.0
Radial,7,29,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,7,29,False,True,False,Prostrate or Mat-forming Forb/Herb,6,5.0
Radial,7,29,False,True,False,Small Non-tufted grass/sedge,0,0.0
Radial,7,29,False,True,False,Small Non-tufted grass/sedge,3,0.5
Radial,7,29,False,True,False,Small Non-tufted grass/sedge,6,0.0
Radial,7,29,False,True,False,Small Tufted grass/sedge,0,5.0
Radial,7,29,False,True,False,Small Tufted grass/sedge,3,1.0
Radial,7,29,False,True,False,Small Tufted grass/sedge,6,0.0
Radial,7,29,False,True,True,Medium Forb/Herb,0,0.5
Radial,7,29,False,True,True,Medium Forb/Herb,3,0.5
Radial,7,29,False,True,True,Medium Forb/Herb,6,1.0
Radial,7,29,False,True,True,Medium Non-tufted grass/sedge,0,0.0
Radial,7,29,False,True,True,Medium Non-tufted grass/sedge,3,1.0
Radial,7,29,False,True,True,Medium Non-tufted grass/sedge,6,0.5
Radial,7,29,False,True,True,Prostrate or Mat-forming Forb/Herb,0,1.0
Radial,7,29,False,True,True,Prostrate or Mat-forming Forb/Herb,3,1.0
Radial,7,29,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,7,29,False,True,True,Small Tufted grass/sedge,0,0.0
Radial,7,29,False,True,True,Small Tufted grass/sedge,3,0.0
Radial,7,29,False,True,True,Small Tufted grass/sedge,6,0.5
Radial,7,30,True,True,False,Large Forb/Herb,0,2.0
Radial,7,30,True,True,False,Large Forb/Herb,3,2.0
Radial,7,30,True,True,False,Large Forb/Herb,6,1.5
Radial,7,30,True,True,False,Large Tufted grass/sedge,0,5.5
Radial,7,30,True,True,False,Large Tufted grass/sedge,3,40.0
Radial,7,30,True,True,False,Large Tufted grass/sedge,6,0.0
Radial,7,30,True,True,False,Medium Forb/Herb,0,2.5
Radial,7,30,True,True,False,Medium Forb/Herb,3,5.0
Radial,7,30,True,True,False,Medium Forb/Herb,6,1.5
Radial,7,30,True,True,False,Medium Tufted grass/sedge,0,0.0
Radial,7,30,True,True,False,Medium Tufted grass/sedge,3,0.0
Radial,7,30,True,True,False,Medium Tufted grass/sedge,6,40.5
Radial,7,30,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,7,30,True,True,False,Prostrate or Mat-forming Forb/Herb,3,1.0
Radial,7,30,True,True,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Radial,7,30,True,True,False,Small Tufted grass/sedge,0,0.0
Radial,7,30,True,True,False,Small Tufted grass/sedge,3,0.5
Radial,7,30,True,True,False,Small Tufted grass/sedge,6,0.0
Radial,7,30,True,True,True,Medium Forb/Herb,0,0.5
Radial,7,30,True,True,True,Medium Forb/Herb,3,2.0
Radial,7,30,True,True,True,Medium Forb/Herb,6,1.5
Radial,7,30,True,True,True,Medium Non-tufted grass/sedge,0,10.0
Radial,7,30,True,True,True,Medium Non-tufted grass/sedge,3,1.0
Radial,7,30,True,True,True,Medium Non-tufted grass/sedge,6,0.5
Radial,7,30,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,7,30,True,True,True,Prostrate or Mat-forming Forb/Herb,3,10.0
Radial,7,30,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,7,30,True,True,True,Small Tufted grass/sedge,0,0.0
Radial,7,30,True,True,True,Small Tufted grass/sedge,3,0.0
Radial,7,30,True,True,True,Small Tufted grass/sedge,6,0.5
Radial,7,31,False,True,False,Large Forb/Herb,0,0.5
Radial,7,31,False,True,False,Large Forb/Herb,3,0.5
Radial,7,31,False,True,False,Large Forb/Herb,6,0.0
Radial,7,31,False,True,False,Large Tufted grass/sedge,0,20.0
Radial,7,31,False,True,False,Large Tufted grass/sedge,3,30.0
Radial,7,31,False,True,False,Large Tufted grass/sedge,6,0.0
Radial,7,31,False,True,False,Medium Forb/Herb,0,1.5
Radial,7,31,False,True,False,Medium Forb/Herb,3,4.5
Radial,7,31,False,True,False,Medium Forb/Herb,6,0.5
Radial,7,31,False,True,False,Medium Tufted grass/sedge,0,0.5
Radial,7,31,False,True,False,Medium Tufted grass/sedge,3,0.0
Radial,7,31,False,True,False,Medium Tufted grass/sedge,6,0.5
Radial,7,31,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,7,31,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,7,31,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,7,31,False,True,False,Small Tufted grass/sedge,0,20.0
Radial,7,31,False,True,False,Small Tufted grass/sedge,3,1.5
Radial,7,31,False,True,False,Small Tufted grass/sedge,6,0.0
Radial,7,31,False,True,True,Large Forb/Herb,0,0.5
Radial,7,31,False,True,True,Large Forb/Herb,3,0.0
Radial,7,31,False,True,True,Large Forb/Herb,6,0.0
Radial,7,31,False,True,True,Medium Forb/Herb,0,1.0
Radial,7,31,False,True,True,Medium Forb/Herb,3,2.0
Radial,7,31,False,True,True,Medium Forb/Herb,6,0.5
Radial,7,31,False,True,True,Medium Non-tufted grass/sedge,0,0.0
Radial,7,31,False,True,True,Medium Non-tufted grass/sedge,3,1.0
Radial,7,31,False,True,True,Medium Non-tufted grass/sedge,6,0.5
Radial,7,31,False,True,True,Prostrate or Mat-forming Forb/Herb,0,1.0
Radial,7,31,False,True,True,Prostrate or Mat-forming Forb/Herb,3,10.0
Radial,7,31,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,7,31,False,True,True,Small Tufted grass/sedge,0,0.0
Radial,7,31,False,True,True,Small Tufted grass/sedge,3,0.0
Radial,7,31,False,True,True,Small Tufted grass/sedge,6,1.0
Radial,7,32,True,False,False,Large Forb/Herb,0,1.5
Radial,7,32,True,False,False,Large Forb/Herb,3,0.5
Radial,7,32,True,False,False,Large Forb/Herb,6,0.5
Radial,7,32,True,False,False,Medium Forb/Herb,0,4.0
Radial,7,32,True,False,False,Medium Forb/Herb,3,1.5
Radial,7,32,True,False,False,Medium Forb/Herb,6,2.0
Radial,7,32,True,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Radial,7,32,True,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,7,32,True,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,7,32,True,False,False,Scrambler,0,0.0
Radial,7,32,True,False,False,Scrambler,3,0.5
Radial,7,32,True,False,False,Scrambler,6,0.0
Radial,7,32,True,False,False,Small Non-tufted grass/sedge,0,0.5
Radial,7,32,True,False,False,Small Non-tufted grass/sedge,3,0.0
Radial,7,32,True,False,False,Small Non-tufted grass/sedge,6,0.0
Radial,7,32,True,False,False,Small Tufted grass/sedge,0,10.5
Radial,7,32,True,False,False,Small Tufted grass/sedge,3,2.0
Radial,7,32,True,False,False,Small Tufted grass/sedge,6,0.0
Radial,7,32,True,False,True,Medium Forb/Herb,0,1.0
Radial,7,32,True,False,True,Medium Forb/Herb,3,2.0
Radial,7,32,True,False,True,Medium Forb/Herb,6,1.0
Radial,7,32,True,False,True,Medium Non-tufted grass/sedge,0,20.0
Radial,7,32,True,False,True,Medium Non-tufted grass/sedge,3,20.0
Radial,7,32,True,False,True,Medium Non-tufted grass/sedge,6,0.0
Radial,7,32,True,False,True,Prostrate or Mat-forming Forb/Herb,0,30.0
Radial,7,32,True,False,True,Prostrate or Mat-forming Forb/Herb,3,5.0
Radial,7,32,True,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,7,32,True,False,True,Small Tufted grass/sedge,0,0.0
Radial,7,32,True,False,True,Small Tufted grass/sedge,3,1.0
Radial,7,32,True,False,True,Small Tufted grass/sedge,6,1.5
Radial,9,1,False,False,False,Large Forb/Herb,0,2.5
Radial,9,1,False,False,False,Large Forb/Herb,3,1.5
Radial,9,1,False,False,False,Large Forb/Herb,6,1.0
Radial,9,1,False,False,False,Large Tufted grass/sedge,0,0.5
Radial,9,1,False,False,False,Large Tufted grass/sedge,3,0.0
Radial,9,1,False,False,False,Large Tufted grass/sedge,6,0.0
Radial,9,1,False,False,False,Medium Forb/Herb,0,5.0
Radial,9,1,False,False,False,Medium Forb/Herb,3,2.5
Radial,9,1,False,False,False,Medium Forb/Herb,6,5.0
Radial,9,1,False,False,False,Medium Non-tufted grass/sedge,0,0.0
Radial,9,1,False,False,False,Medium Non-tufted grass/sedge,3,0.0
Radial,9,1,False,False,False,Medium Non-tufted grass/sedge,6,0.5
Radial,9,1,False,False,False,Prostrate or Mat-forming Forb/Herb,0,1.0
Radial,9,1,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,9,1,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,9,1,False,False,False,Small Tufted grass/sedge,0,11.0
Radial,9,1,False,False,False,Small Tufted grass/sedge,3,2.5
Radial,9,1,False,False,False,Small Tufted grass/sedge,6,0.5
Radial,9,1,False,False,True,Large Tufted grass/sedge,0,0.0
Radial,9,1,False,False,True,Large Tufted grass/sedge,3,0.5
Radial,9,1,False,False,True,Large Tufted grass/sedge,6,0.0
Radial,9,1,False,False,True,Medium Forb/Herb,0,2.0
Radial,9,1,False,False,True,Medium Forb/Herb,3,0.5
Radial,9,1,False,False,True,Medium Forb/Herb,6,0.0
Radial,9,1,False,False,True,Medium Non-tufted grass/sedge,0,10.0
Radial,9,1,False,False,True,Medium Non-tufted grass/sedge,3,0.5
Radial,9,1,False,False,True,Medium Non-tufted grass/sedge,6,0.0
Radial,9,1,False,False,True,Prostrate or Mat-forming Forb/Herb,0,1.0
Radial,9,1,False,False,True,Prostrate or Mat-forming Forb/Herb,3,5.0
Radial,9,1,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,1,False,False,True,Shrub,0,0.5
Radial,9,1,False,False,True,Shrub,3,0.0
Radial,9,1,False,False,True,Shrub,6,0.0
Radial,9,1,False,False,True,Small Tufted grass/sedge,0,0.0
Radial,9,1,False,False,True,Small Tufted grass/sedge,3,0.0
Radial,9,1,False,False,True,Small Tufted grass/sedge,6,0.5
Radial,9,2,True,True,False,Large Forb/Herb,0,1.0
Radial,9,2,True,True,False,Large Forb/Herb,3,7.5
Radial,9,2,True,True,False,Large Forb/Herb,6,0.5
Radial,9,2,True,True,False,Large Tufted grass/sedge,0,0.5
Radial,9,2,True,True,False,Large Tufted grass/sedge,3,0.0
Radial,9,2,True,True,False,Large Tufted grass/sedge,6,0.0
Radial,9,2,True,True,False,Medium Forb/Herb,0,1.5
Radial,9,2,True,True,False,Medium Forb/Herb,3,5.5
Radial,9,2,True,True,False,Medium Forb/Herb,6,0.5
Radial,9,2,True,True,False,Medium Tufted grass/sedge,0,0.0
Radial,9,2,True,True,False,Medium Tufted grass/sedge,3,0.5
Radial,9,2,True,True,False,Medium Tufted grass/sedge,6,0.0
Radial,9,2,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,9,2,True,True,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,9,2,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,9,2,True,True,False,Small Forb/Herb,0,0.5
Radial,9,2,True,True,False,Small Forb/Herb,3,0.0
Radial,9,2,True,True,False,Small Forb/Herb,6,0.0
Radial,9,2,True,True,False,Small Tufted grass/sedge,0,5.0
Radial,9,2,True,True,False,Small Tufted grass/sedge,3,5.5
Radial,9,2,True,True,False,Small Tufted grass/sedge,6,0.0
Radial,9,2,True,True,True,Medium Forb/Herb,0,1.0
Radial,9,2,True,True,True,Medium Forb/Herb,3,2.0
Radial,9,2,True,True,True,Medium Forb/Herb,6,0.5
Radial,9,2,True,True,True,Medium Non-tufted grass/sedge,0,1.0
Radial,9,2,True,True,True,Medium Non-tufted grass/sedge,3,5.0
Radial,9,2,True,True,True,Medium Non-tufted grass/sedge,6,1.0
Radial,9,2,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,9,2,True,True,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,9,2,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,2,True,True,True,Small Tufted grass/sedge,0,0.0
Radial,9,2,True,True,True,Small Tufted grass/sedge,3,0.0
Radial,9,2,True,True,True,Small Tufted grass/sedge,6,0.5
Radial,9,3,False,True,False,Large Forb/Herb,0,1.0
Radial,9,3,False,True,False,Large Forb/Herb,3,1.0
Radial,9,3,False,True,False,Large Forb/Herb,6,1.5
Radial,9,3,False,True,False,Large Tufted grass/sedge,0,1.0
Radial,9,3,False,True,False,Large Tufted grass/sedge,3,1.0
Radial,9,3,False,True,False,Large Tufted grass/sedge,6,0.5
Radial,9,3,False,True,False,Medium Forb/Herb,0,4.0
Radial,9,3,False,True,False,Medium Forb/Herb,3,7.0
Radial,9,3,False,True,False,Medium Forb/Herb,6,1.5
Radial,9,3,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,9,3,False,True,False,Prostrate or Mat-forming Forb/Herb,3,1.0
Radial,9,3,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,9,3,False,True,False,Small Non-tufted grass/sedge,0,1.0
Radial,9,3,False,True,False,Small Non-tufted grass/sedge,3,0.5
Radial,9,3,False,True,False,Small Non-tufted grass/sedge,6,0.0
Radial,9,3,False,True,False,Small Tufted grass/sedge,0,1.0
Radial,9,3,False,True,False,Small Tufted grass/sedge,3,1.5
Radial,9,3,False,True,False,Small Tufted grass/sedge,6,1.0
Radial,9,3,False,True,True,Large Forb/Herb,0,0.0
Radial,9,3,False,True,True,Large Forb/Herb,3,0.0
Radial,9,3,False,True,True,Large Forb/Herb,6,20.0
Radial,9,3,False,True,True,Medium Forb/Herb,0,1.0
Radial,9,3,False,True,True,Medium Forb/Herb,3,1.5
Radial,9,3,False,True,True,Medium Forb/Herb,6,0.5
Radial,9,3,False,True,True,Medium Non-tufted grass/sedge,0,5.0
Radial,9,3,False,True,True,Medium Non-tufted grass/sedge,3,40.0
Radial,9,3,False,True,True,Medium Non-tufted grass/sedge,6,1.0
Radial,9,3,False,True,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Radial,9,3,False,True,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,9,3,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,9,3,False,True,True,Tufted Ground Fern,0,1.0
Radial,9,3,False,True,True,Tufted Ground Fern,3,1.0
Radial,9,3,False,True,True,Tufted Ground Fern,6,1.0
Radial,9,4,True,True,False,Large Forb/Herb,0,1.0
Radial,9,4,True,True,False,Large Forb/Herb,3,2.0
Radial,9,4,True,True,False,Large Forb/Herb,6,3.0
Radial,9,4,True,True,False,Large Tufted grass/sedge,0,5.0
Radial,9,4,True,True,False,Large Tufted grass/sedge,3,5.0
Radial,9,4,True,True,False,Large Tufted grass/sedge,6,0.0
Radial,9,4,True,True,False,Medium Forb/Herb,0,3.0
Radial,9,4,True,True,False,Medium Forb/Herb,3,4.5
Radial,9,4,True,True,False,Medium Forb/Herb,6,1.0
Radial,9,4,True,True,False,Medium Tufted grass/sedge,0,0.0
Radial,9,4,True,True,False,Medium Tufted grass/sedge,3,0.0
Radial,9,4,True,True,False,Medium Tufted grass/sedge,6,60.0
Radial,9,4,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,9,4,True,True,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,9,4,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,9,4,True,True,False,Small Tufted grass/sedge,0,0.5
Radial,9,4,True,True,False,Small Tufted grass/sedge,3,1.0
Radial,9,4,True,True,False,Small Tufted grass/sedge,6,0.0
Radial,9,4,True,True,True,Large Forb/Herb,0,0.5
Radial,9,4,True,True,True,Large Forb/Herb,3,5.0
Radial,9,4,True,True,True,Large Forb/Herb,6,10.0
Radial,9,4,True,True,True,Medium Forb/Herb,0,0.5
Radial,9,4,True,True,True,Medium Forb/Herb,3,0.0
Radial,9,4,True,True,True,Medium Forb/Herb,6,0.5
Radial,9,4,True,True,True,Medium Non-tufted grass/sedge,0,1.0
Radial,9,4,True,True,True,Medium Non-tufted grass/sedge,3,1.0
Radial,9,4,True,True,True,Medium Non-tufted grass/sedge,6,0.0
Radial,9,4,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,9,4,True,True,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,9,4,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,5,False,False,False,Large Forb/Herb,0,1.0
Radial,9,5,False,False,False,Large Forb/Herb,3,3.0
Radial,9,5,False,False,False,Large Forb/Herb,6,0.5
Radial,9,5,False,False,False,Medium Forb/Herb,0,1.0
Radial,9,5,False,False,False,Medium Forb/Herb,3,3.5
Radial,9,5,False,False,False,Medium Forb/Herb,6,0.5
Radial,9,5,False,False,False,Prostrate or Mat-forming Forb/Herb,0,1.0
Radial,9,5,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,9,5,False,False,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Radial,9,5,False,False,False,Small Tufted grass/sedge,0,1.0
Radial,9,5,False,False,False,Small Tufted grass/sedge,3,1.0
Radial,9,5,False,False,False,Small Tufted grass/sedge,6,0.0
Radial,9,5,False,False,True,Large Forb/Herb,0,5.0
Radial,9,5,False,False,True,Large Forb/Herb,3,10.0
Radial,9,5,False,False,True,Large Forb/Herb,6,0.0
Radial,9,5,False,False,True,Medium Forb/Herb,0,1.0
Radial,9,5,False,False,True,Medium Forb/Herb,3,0.5
Radial,9,5,False,False,True,Medium Forb/Herb,6,0.5
Radial,9,5,False,False,True,Medium Non-tufted grass/sedge,0,5.0
Radial,9,5,False,False,True,Medium Non-tufted grass/sedge,3,5.0
Radial,9,5,False,False,True,Medium Non-tufted grass/sedge,6,1.0
Radial,9,5,False,False,True,Prostrate or Mat-forming Forb/Herb,0,5.0
Radial,9,5,False,False,True,Prostrate or Mat-forming Forb/Herb,3,1.0
Radial,9,5,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,5,False,False,True,Small Tufted grass/sedge,0,0.0
Radial,9,5,False,False,True,Small Tufted grass/sedge,3,0.0
Radial,9,5,False,False,True,Small Tufted grass/sedge,6,0.5
Radial,9,6,True,True,False,Large Forb/Herb,0,2.5
Radial,9,6,True,True,False,Large Forb/Herb,3,2.0
Radial,9,6,True,True,False,Large Forb/Herb,6,0.5
Radial,9,6,True,True,False,Medium Forb/Herb,0,5.5
Radial,9,6,True,True,False,Medium Forb/Herb,3,3.5
Radial,9,6,True,True,False,Medium Forb/Herb,6,11.5
Radial,9,6,True,True,False,Medium Tufted grass/sedge,0,0.0
Radial,9,6,True,True,False,Medium Tufted grass/sedge,3,0.0
Radial,9,6,True,True,False,Medium Tufted grass/sedge,6,1.0
Radial,9,6,True,True,False,Small Tufted grass/sedge,0,1.0
Radial,9,6,True,True,False,Small Tufted grass/sedge,3,0.5
Radial,9,6,True,True,False,Small Tufted grass/sedge,6,0.0
Radial,9,6,True,True,True,Large Forb/Herb,0,0.0
Radial,9,6,True,True,True,Large Forb/Herb,3,0.5
Radial,9,6,True,True,True,Large Forb/Herb,6,1.0
Radial,9,6,True,True,True,Medium Forb/Herb,0,0.5
Radial,9,6,True,True,True,Medium Forb/Herb,3,1.0
Radial,9,6,True,True,True,Medium Forb/Herb,6,0.5
Radial,9,6,True,True,True,Medium Non-tufted grass/sedge,0,50.0
Radial,9,6,True,True,True,Medium Non-tufted grass/sedge,3,20.0
Radial,9,6,True,True,True,Medium Non-tufted grass/sedge,6,1.0
Radial,9,6,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,9,6,True,True,True,Prostrate or Mat-forming Forb/Herb,3,1.0
Radial,9,6,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,6,True,True,True,Small Tufted grass/sedge,0,0.0
Radial,9,6,True,True,True,Small Tufted grass/sedge,3,0.0
Radial,9,6,True,True,True,Small Tufted grass/sedge,6,1.0
Radial,9,7,False,True,False,Large Forb/Herb,0,2.0
Radial,9,7,False,True,False,Large Forb/Herb,3,2.5
Radial,9,7,False,True,False,Large Forb/Herb,6,1.0
Radial,9,7,False,True,False,Large Tufted grass/sedge,0,1.0
Radial,9,7,False,True,False,Large Tufted grass/sedge,3,1.0
Radial,9,7,False,True,False,Large Tufted grass/sedge,6,0.0
Radial,9,7,False,True,False,Medium Forb/Herb,0,1.0
Radial,9,7,False,True,False,Medium Forb/Herb,3,2.5
Radial,9,7,False,True,False,Medium Forb/Herb,6,0.0
Radial,9,7,False,True,False,Medium Tufted grass/sedge,0,0.0
Radial,9,7,False,True,False,Medium Tufted grass/sedge,3,0.0
Radial,9,7,False,True,False,Medium Tufted grass/sedge,6,1.0
Radial,9,7,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Radial,9,7,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,9,7,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,9,7,False,True,False,Small Tufted grass/sedge,0,0.5
Radial,9,7,False,True,False,Small Tufted grass/sedge,3,1.0
Radial,9,7,False,True,False,Small Tufted grass/sedge,6,0.0
Radial,9,7,False,True,True,Medium Forb/Herb,0,0.5
Radial,9,7,False,True,True,Medium Forb/Herb,3,0.5
Radial,9,7,False,True,True,Medium Forb/Herb,6,1.0
Radial,9,7,False,True,True,Medium Non-tufted grass/sedge,0,0.5
Radial,9,7,False,True,True,Medium Non-tufted grass/sedge,3,1.0
