Treatment,Plot Number,Quadrat Number,Fenced,Gap,Shade Tolerant,Life Form,Year,0
Radial,9,3,False,True,False,Small Tufted grass/sedge,6,0.05405405405405406
Radial,9,3,False,True,True,Large Forb/Herb,0,0.0
Radial,9,3,False,True,True,Large Forb/Herb,3,0.0
Radial,9,3,False,True,True,Large Forb/Herb,6,0.25773195876288657
Radial,9,3,False,True,True,Medium Forb/Herb,0,0.030927835051546393
Radial,9,3,False,True,True,Medium Forb/Herb,3,0.03608247422680412
Radial,9,3,False,True,True,Medium Forb/Herb,6,0.005154639175257732
Radial,9,3,False,True,True,Medium Non-tufted grass/sedge,0,0.07731958762886598
Radial,9,3,False,True,True,Medium Non-tufted grass/sedge,3,0.4639175257731959
Radial,9,3,False,True,True,Medium Non-tufted grass/sedge,6,0.030927835051546393
Radial,9,3,False,True,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Radial,9,3,False,True,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,9,3,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.005154639175257732
Radial,9,3,False,True,True,Tufted Ground Fern,0,0.030927835051546393
Radial,9,3,False,True,True,Tufted Ground Fern,3,0.030927835051546393
Radial,9,3,False,True,True,Tufted Ground Fern,6,0.030927835051546393
Radial,9,4,True,True,False,Large Forb/Herb,0,0.008298755186721992
Radial,9,4,True,True,False,Large Forb/Herb,3,0.04979253112033195
Radial,9,4,True,True,False,Large Forb/Herb,6,0.04149377593360996
Radial,9,4,True,True,False,Large Tufted grass/sedge,0,0.06224066390041494
Radial,9,4,True,True,False,Large Tufted grass/sedge,3,0.06224066390041494
Radial,9,4,True,True,False,Large Tufted grass/sedge,6,0.0
Radial,9,4,True,True,False,Medium Forb/Herb,0,0.04149377593360996
Radial,9,4,True,True,False,Medium Forb/Herb,3,0.08713692946058091
Radial,9,4,True,True,False,Medium Forb/Herb,6,0.024896265560165973
Radial,9,4,True,True,False,Medium Tufted grass/sedge,0,0.0
Radial,9,4,True,True,False,Medium Tufted grass/sedge,3,0.0
Radial,9,4,True,True,False,Medium Tufted grass/sedge,6,0.5809128630705395
Radial,9,4,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.004149377593360996
Radial,9,4,True,True,False,Prostrate or Mat-forming Forb/Herb,3,0.004149377593360996
Radial,9,4,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.004149377593360996
Radial,9,4,True,True,False,Small Tufted grass/sedge,0,0.004149377593360996
Radial,9,4,True,True,False,Small Tufted grass/sedge,3,0.024896265560165973
Radial,9,4,True,True,False,Small Tufted grass/sedge,6,0.0
Radial,9,4,True,True,True,Large Forb/Herb,0,0.01639344262295082
Radial,9,4,True,True,True,Large Forb/Herb,3,0.2459016393442623
Radial,9,4,True,True,True,Large Forb/Herb,6,0.4918032786885246
Radial,9,4,True,True,True,Medium Forb/Herb,0,0.01639344262295082
Radial,9,4,True,True,True,Medium Forb/Herb,3,0.0
Radial,9,4,True,True,True,Medium Forb/Herb,6,0.01639344262295082
Radial,9,4,True,True,True,Medium Non-tufted grass/sedge,0,0.09836065573770492
Radial,9,4,True,True,True,Medium Non-tufted grass/sedge,3,0.09836065573770492
Radial,9,4,True,True,True,Medium Non-tufted grass/sedge,6,0.0
Radial,9,4,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.01639344262295082
Radial,9,4,True,True,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,9,4,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,5,False,False,False,Large Forb/Herb,0,0.03571428571428571
Radial,9,5,False,False,False,Large Forb/Herb,3,0.32142857142857145
Radial,9,5,False,False,False,Large Forb/Herb,6,0.017857142857142856
Radial,9,5,False,False,False,Medium Forb/Herb,0,0.03571428571428571
Radial,9,5,False,False,False,Medium Forb/Herb,3,0.26785714285714285
Radial,9,5,False,False,False,Medium Forb/Herb,6,0.017857142857142856
Radial,9,5,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.03571428571428571
Radial,9,5,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.017857142857142856
Radial,9,5,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.03571428571428571
Radial,9,5,False,False,False,Small Tufted grass/sedge,0,0.10714285714285714
Radial,9,5,False,False,False,Small Tufted grass/sedge,3,0.10714285714285714
Radial,9,5,False,False,False,Small Tufted grass/sedge,6,0.0
Radial,9,5,False,False,True,Large Forb/Herb,0,0.14018691588785046
Radial,9,5,False,False,True,Large Forb/Herb,3,0.2803738317757009
Radial,9,5,False,False,True,Large Forb/Herb,6,0.0
Radial,9,5,False,False,True,Medium Forb/Herb,0,0.018691588785046728
Radial,9,5,False,False,True,Medium Forb/Herb,3,0.009345794392523364
Radial,9,5,False,False,True,Medium Forb/Herb,6,0.009345794392523364
Radial,9,5,False,False,True,Medium Non-tufted grass/sedge,0,0.14018691588785046
Radial,9,5,False,False,True,Medium Non-tufted grass/sedge,3,0.14018691588785046
Radial,9,5,False,False,True,Medium Non-tufted grass/sedge,6,0.056074766355140186
Radial,9,5,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.14018691588785046
Radial,9,5,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.056074766355140186
Radial,9,5,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,5,False,False,True,Small Tufted grass/sedge,0,0.0
Radial,9,5,False,False,True,Small Tufted grass/sedge,3,0.0
Radial,9,5,False,False,True,Small Tufted grass/sedge,6,0.009345794392523364
Radial,9,6,True,True,False,Large Forb/Herb,0,0.08823529411764706
Radial,9,6,True,True,False,Large Forb/Herb,3,0.11764705882352941
Radial,9,6,True,True,False,Large Forb/Herb,6,0.00980392156862745
Radial,9,6,True,True,False,Medium Forb/Herb,0,0.18627450980392157
Radial,9,6,True,True,False,Medium Forb/Herb,3,0.14705882352941177
Radial,9,6,True,True,False,Medium Forb/Herb,6,0.3627450980392157
Radial,9,6,True,True,False,Medium Tufted grass/sedge,0,0.0
Radial,9,6,True,True,False,Medium Tufted grass/sedge,3,0.0
Radial,9,6,True,True,False,Medium Tufted grass/sedge,6,0.058823529411764705
Radial,9,6,True,True,False,Small Tufted grass/sedge,0,0.0196078431372549
Radial,9,6,True,True,False,Small Tufted grass/sedge,3,0.00980392156862745
Radial,9,6,True,True,False,Small Tufted grass/sedge,6,0.0
Radial,9,6,True,True,True,Large Forb/Herb,0,0.0
Radial,9,6,True,True,True,Large Forb/Herb,3,0.005154639175257732
Radial,9,6,True,True,True,Large Forb/Herb,6,0.030927835051546393
Radial,9,6,True,True,True,Medium Forb/Herb,0,0.005154639175257732
Radial,9,6,True,True,True,Medium Forb/Herb,3,0.030927835051546393
Radial,9,6,True,True,True,Medium Forb/Herb,6,0.005154639175257732
Radial,9,6,True,True,True,Medium Non-tufted grass/sedge,0,0.5670103092783505
Radial,9,6,True,True,True,Medium Non-tufted grass/sedge,3,0.25773195876288657
Radial,9,6,True,True,True,Medium Non-tufted grass/sedge,6,0.030927835051546393
Radial,9,6,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.005154639175257732
Radial,9,6,True,True,True,Prostrate or Mat-forming Forb/Herb,3,0.030927835051546393
Radial,9,6,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,6,True,True,True,Small Tufted grass/sedge,0,0.0
Radial,9,6,True,True,True,Small Tufted grass/sedge,3,0.0
Radial,9,6,True,True,True,Small Tufted grass/sedge,6,0.030927835051546393
Radial,9,7,False,True,False,Large Forb/Herb,0,0.07692307692307693
Radial,9,7,False,True,False,Large Forb/Herb,3,0.17307692307692307
Radial,9,7,False,True,False,Large Forb/Herb,6,0.11538461538461539
Radial,9,7,False,True,False,Large Tufted grass/sedge,0,0.11538461538461539
Radial,9,7,False,True,False,Large Tufted grass/sedge,3,0.11538461538461539
Radial,9,7,False,True,False,Large Tufted grass/sedge,6,0.0
Radial,9,7,False,True,False,Medium Forb/Herb,0,0.038461538461538464
Radial,9,7,False,True,False,Medium Forb/Herb,3,0.17307692307692307
Radial,9,7,False,True,False,Medium Forb/Herb,6,0.0
Radial,9,7,False,True,False,Medium Tufted grass/sedge,0,0.0
Radial,9,7,False,True,False,Medium Tufted grass/sedge,3,0.0
Radial,9,7,False,True,False,Medium Tufted grass/sedge,6,0.11538461538461539
Radial,9,7,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Radial,9,7,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,9,7,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.019230769230769232
Radial,9,7,False,True,False,Small Tufted grass/sedge,0,0.019230769230769232
Radial,9,7,False,True,False,Small Tufted grass/sedge,3,0.038461538461538464
Radial,9,7,False,True,False,Small Tufted grass/sedge,6,0.0
Radial,9,7,False,True,True,Medium Forb/Herb,0,0.029411764705882353
Radial,9,7,False,True,True,Medium Forb/Herb,3,0.029411764705882353
Radial,9,7,False,True,True,Medium Forb/Herb,6,0.058823529411764705
Radial,9,7,False,True,True,Medium Non-tufted grass/sedge,0,0.029411764705882353
Radial,9,7,False,True,True,Medium Non-tufted grass/sedge,3,0.17647058823529413
Radial,9,7,False,True,True,Medium Non-tufted grass/sedge,6,0.029411764705882353
Radial,9,7,False,True,True,Prostrate or Mat-forming Forb/Herb,0,0.17647058823529413
Radial,9,7,False,True,True,Prostrate or Mat-forming Forb/Herb,3,0.4411764705882353
Radial,9,7,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,7,False,True,True,Small Tufted grass/sedge,0,0.0
Radial,9,7,False,True,True,Small Tufted grass/sedge,3,0.0
Radial,9,7,False,True,True,Small Tufted grass/sedge,6,0.029411764705882353
Radial,9,8,True,True,False,Large Forb/Herb,0,0.07547169811320754
Radial,9,8,True,True,False,Large Forb/Herb,3,0.06132075471698113
Radial,9,8,True,True,False,Large Forb/Herb,6,0.0
Radial,9,8,True,True,False,Large Tufted grass/sedge,0,0.07075471698113207
Radial,9,8,True,True,False,Large Tufted grass/sedge,3,0.2358490566037736
Radial,9,8,True,True,False,Large Tufted grass/sedge,6,0.0
Radial,9,8,True,True,False,Medium Forb/Herb,0,0.04716981132075472
Radial,9,8,True,True,False,Medium Forb/Herb,3,0.014150943396226415
Radial,9,8,True,True,False,Medium Forb/Herb,6,0.0047169811320754715
Radial,9,8,True,True,False,Medium Non-tufted grass/sedge,0,0.0
Radial,9,8,True,True,False,Medium Non-tufted grass/sedge,3,0.0
Radial,9,8,True,True,False,Medium Non-tufted grass/sedge,6,0.14150943396226415
Radial,9,8,True,True,False,Medium Tufted grass/sedge,0,0.0
Radial,9,8,True,True,False,Medium Tufted grass/sedge,3,0.0
Radial,9,8,True,True,False,Medium Tufted grass/sedge,6,0.2358490566037736
Radial,9,8,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Radial,9,8,True,True,False,Prostrate or Mat-forming Forb/Herb,3,0.0047169811320754715
Radial,9,8,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,8,True,True,False,Small Tufted grass/sedge,0,0.009433962264150943
Radial,9,8,True,True,False,Small Tufted grass/sedge,3,0.07075471698113207
Radial,9,8,True,True,False,Small Tufted grass/sedge,6,0.02830188679245283
Radial,9,8,True,True,True,Large Forb/Herb,0,0.08333333333333333
Radial,9,8,True,True,True,Large Forb/Herb,3,0.0
Radial,9,8,True,True,True,Large Forb/Herb,6,0.4166666666666667
Radial,9,8,True,True,True,Medium Forb/Herb,0,0.013888888888888888
Radial,9,8,True,True,True,Medium Forb/Herb,3,0.013888888888888888
Radial,9,8,True,True,True,Medium Forb/Herb,6,0.013888888888888888
Radial,9,8,True,True,True,Medium Non-tufted grass/sedge,0,0.4166666666666667
Radial,9,8,True,True,True,Medium Non-tufted grass/sedge,3,0.013888888888888888
Radial,9,8,True,True,True,Medium Non-tufted grass/sedge,6,0.0
Radial,9,8,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.013888888888888888
Radial,9,8,True,True,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,9,8,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,8,True,True,True,Small Tufted grass/sedge,0,0.0
Radial,9,8,True,True,True,Small Tufted grass/sedge,3,0.013888888888888888
Radial,9,8,True,True,True,Small Tufted grass/sedge,6,0.0
Radial,9,9,False,True,False,Large Forb/Herb,0,0.057971014492753624
Radial,9,9,False,True,False,Large Forb/Herb,3,0.043478260869565216
Radial,9,9,False,True,False,Large Forb/Herb,6,0.014492753623188406
Radial,9,9,False,True,False,Medium Forb/Herb,0,0.17391304347826086
Radial,9,9,False,True,False,Medium Forb/Herb,3,0.34782608695652173
Radial,9,9,False,True,False,Medium Forb/Herb,6,0.028985507246376812
Radial,9,9,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.043478260869565216
Radial,9,9,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.028985507246376812
Radial,9,9,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.014492753623188406
Radial,9,9,False,True,False,Small Tufted grass/sedge,0,0.014492753623188406
Radial,9,9,False,True,False,Small Tufted grass/sedge,3,0.2318840579710145
Radial,9,9,False,True,False,Small Tufted grass/sedge,6,0.0
Radial,9,9,False,True,True,Medium Forb/Herb,0,0.005235602094240838
Radial,9,9,False,True,True,Medium Forb/Herb,3,0.010471204188481676
Radial,9,9,False,True,True,Medium Forb/Herb,6,0.005235602094240838
Radial,9,9,False,True,True,Medium Non-tufted grass/sedge,0,0.15706806282722513
Radial,9,9,False,True,True,Medium Non-tufted grass/sedge,3,0.2617801047120419
Radial,9,9,False,True,True,Medium Non-tufted grass/sedge,6,0.15706806282722513
Radial,9,9,False,True,True,Prostrate or Mat-forming Forb/Herb,0,0.36649214659685864
Radial,9,9,False,True,True,Prostrate or Mat-forming Forb/Herb,3,0.031413612565445025
Radial,9,9,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,9,False,True,True,Small Tufted grass/sedge,0,0.0
Radial,9,9,False,True,True,Small Tufted grass/sedge,3,0.0
Radial,9,9,False,True,True,Small Tufted grass/sedge,6,0.005235602094240838
Radial,9,10,True,False,False,Large Forb/Herb,0,0.09876543209876543
Radial,9,10,True,False,False,Large Forb/Herb,3,0.037037037037037035
Radial,9,10,True,False,False,Large Forb/Herb,6,0.07407407407407407
Radial,9,10,True,False,False,Medium Forb/Herb,0,0.20987654320987653
Radial,9,10,True,False,False,Medium Forb/Herb,3,0.38271604938271603
Radial,9,10,True,False,False,Medium Forb/Herb,6,0.024691358024691357
Radial,9,10,True,False,False,Medium Non-tufted grass/sedge,0,0.0
Radial,9,10,True,False,False,Medium Non-tufted grass/sedge,3,0.0
Radial,9,10,True,False,False,Medium Non-tufted grass/sedge,6,0.012345679012345678
Radial,9,10,True,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Radial,9,10,True,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,9,10,True,False,False,Prostrate or Mat-forming Forb/Herb,6,0.012345679012345678
Radial,9,10,True,False,False,Small Tufted grass/sedge,0,0.07407407407407407
Radial,9,10,True,False,False,Small Tufted grass/sedge,3,0.07407407407407407
Radial,9,10,True,False,False,Small Tufted grass/sedge,6,0.0
Radial,9,10,True,False,True,Climber,0,0.004830917874396135
Radial,9,10,True,False,True,Climber,3,0.0
Radial,9,10,True,False,True,Climber,6,0.0
Radial,9,10,True,False,True,Medium Forb/Herb,0,0.004830917874396135
Radial,9,10,True,False,True,Medium Forb/Herb,3,0.033816425120772944
Radial,9,10,True,False,True,Medium Forb/Herb,6,0.004830917874396135
Radial,9,10,True,False,True,Medium Non-tufted grass/sedge,0,0.43478260869565216
Radial,9,10,True,False,True,Medium Non-tufted grass/sedge,3,0.028985507246376812
Radial,9,10,True,False,True,Medium Non-tufted grass/sedge,6,0.004830917874396135
Radial,9,10,True,False,True,Prostrate or Mat-forming Forb/Herb,0,0.07246376811594203
Radial,9,10,True,False,True,Prostrate or Mat-forming Forb/Herb,3,0.33816425120772947
Radial,9,10,True,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,10,True,False,True,Small Tufted grass/sedge,0,0.0
Radial,9,10,True,False,True,Small Tufted grass/sedge,3,0.0
Radial,9,10,True,False,True,Small Tufted grass/sedge,6,0.07246376811594203
Radial,9,11,False,True,False,Large Forb/Herb,0,0.25806451612903225
Radial,9,11,False,True,False,Large Forb/Herb,3,0.1935483870967742
Radial,9,11,False,True,False,Large Forb/Herb,6,0.0
Radial,9,11,False,True,False,Medium Forb/Herb,0,0.06451612903225806
Radial,9,11,False,True,False,Medium Forb/Herb,3,0.1935483870967742
Radial,9,11,False,True,False,Medium Forb/Herb,6,0.06451612903225806
Radial,9,11,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Radial,9,11,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.06451612903225806
Radial,9,11,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.03225806451612903
Radial,9,11,False,True,False,Small Non-tufted grass/sedge,0,0.0
Radial,9,11,False,True,False,Small Non-tufted grass/sedge,3,0.03225806451612903
Radial,9,11,False,True,False,Small Non-tufted grass/sedge,6,0.0
Radial,9,11,False,True,False,Small Tufted grass/sedge,0,0.03225806451612903
Radial,9,11,False,True,False,Small Tufted grass/sedge,3,0.06451612903225806
Radial,9,11,False,True,False,Small Tufted grass/sedge,6,0.0
Radial,9,11,False,True,True,Medium Forb/Herb,0,0.0
Radial,9,11,False,True,True,Medium Forb/Herb,3,0.024390243902439025
Radial,9,11,False,True,True,Medium Forb/Herb,6,0.024390243902439025
Radial,9,11,False,True,True,Medium Non-tufted grass/sedge,0,0.024390243902439025
Radial,9,11,False,True,True,Medium Non-tufted grass/sedge,3,0.7317073170731707
Radial,9,11,False,True,True,Medium Non-tufted grass/sedge,6,0.14634146341463414
Radial,9,11,False,True,True,Small Tufted grass/sedge,0,0.0
Radial,9,11,False,True,True,Small Tufted grass/sedge,3,0.024390243902439025
Radial,9,11,False,True,True,Small Tufted grass/sedge,6,0.024390243902439025
Radial,9,12,True,True,False,Large Forb/Herb,0,0.02531645569620253
Radial,9,12,True,True,False,Large Forb/Herb,3,0.0
Radial,9,12,True,True,False,Large Forb/Herb,6,0.02531645569620253
Radial,9,12,True,True,False,Medium Forb/Herb,0,0.012658227848101266
Radial,9,12,True,True,False,Medium Forb/Herb,3,0.11392405063291139
Radial,9,12,True,True,False,Medium Forb/Herb,6,0.06329113924050633
Radial,9,12,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.02531645569620253
Radial,9,12,True,True,False,Prostrate or Mat-forming Forb/Herb,3,0.012658227848101266
Radial,9,12,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.012658227848101266
Radial,9,12,True,True,False,Small Tufted grass/sedge,0,0.6329113924050633
Radial,9,12,True,True,False,Small Tufted grass/sedge,3,0.0759493670886076
Radial,9,12,True,True,False,Small Tufted grass/sedge,6,0.0
Radial,9,12,True,True,True,Climber,0,0.006493506493506494
Radial,9,12,True,True,True,Climber,3,0.006493506493506494
Radial,9,12,True,True,True,Climber,6,0.0
Radial,9,12,True,True,True,Large Forb/Herb,0,0.19480519480519481
Radial,9,12,True,True,True,Large Forb/Herb,3,0.19480519480519481
Radial,9,12,True,True,True,Large Forb/Herb,6,0.3246753246753247
Radial,9,12,True,True,True,Medium Forb/Herb,0,0.012987012987012988
Radial,9,12,True,True,True,Medium Forb/Herb,3,0.006493506493506494
Radial,9,12,True,True,True,Medium Forb/Herb,6,0.045454545454545456
Radial,9,12,True,True,True,Medium Non-tufted grass/sedge,0,0.03896103896103896
Radial,9,12,True,True,True,Medium Non-tufted grass/sedge,3,0.03896103896103896
Radial,9,12,True,True,True,Medium Non-tufted grass/sedge,6,0.006493506493506494
Radial,9,12,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.006493506493506494
Radial,9,12,True,True,True,Prostrate or Mat-forming Forb/Herb,3,0.09740259740259741
Radial,9,12,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.006493506493506494
Radial,9,12,True,True,True,Small Tufted grass/sedge,0,0.0
Radial,9,12,True,True,True,Small Tufted grass/sedge,3,0.0
Radial,9,12,True,True,True,Small Tufted grass/sedge,6,0.012987012987012988
Radial,9,13,False,True,False,Large Forb/Herb,0,0.14285714285714285
Radial,9,13,False,True,False,Large Forb/Herb,3,0.047619047619047616
Radial,9,13,False,True,False,Large Forb/Herb,6,0.047619047619047616
Radial,9,13,False,True,False,Medium Forb/Herb,0,0.19047619047619047
Radial,9,13,False,True,False,Medium Forb/Herb,3,0.14285714285714285
Radial,9,13,False,True,False,Medium Forb/Herb,6,0.047619047619047616
Radial,9,13,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.047619047619047616
Radial,9,13,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,9,13,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.047619047619047616
Radial,9,13,False,True,False,Small Tufted grass/sedge,0,0.0
Radial,9,13,False,True,False,Small Tufted grass/sedge,3,0.2857142857142857
Radial,9,13,False,True,False,Small Tufted grass/sedge,6,0.0
Radial,9,13,False,True,True,Medium Non-tufted grass/sedge,0,0.3333333333333333
Radial,9,13,False,True,True,Medium Non-tufted grass/sedge,3,0.0
Radial,9,13,False,True,True,Medium Non-tufted grass/sedge,6,0.0
Radial,9,13,False,True,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Radial,9,13,False,True,True,Prostrate or Mat-forming Forb/Herb,3,0.3333333333333333
Radial,9,13,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,13,False,True,True,Small Tufted grass/sedge,0,0.0
Radial,9,13,False,True,True,Small Tufted grass/sedge,3,0.0
Radial,9,13,False,True,True,Small Tufted grass/sedge,6,0.3333333333333333
Radial,9,14,True,False,False,Large Forb/Herb,0,0.014705882352941176
Radial,9,14,True,False,False,Large Forb/Herb,3,0.022058823529411766
Radial,9,14,True,False,False,Large Forb/Herb,6,0.022058823529411766
Radial,9,14,True,False,False,Large Tufted grass/sedge,0,0.22058823529411764
Radial,9,14,True,False,False,Large Tufted grass/sedge,3,0.04411764705882353
Radial,9,14,True,False,False,Large Tufted grass/sedge,6,0.0
Radial,9,14,True,False,False,Medium Forb/Herb,0,0.0661764705882353
Radial,9,14,True,False,False,Medium Forb/Herb,3,0.10294117647058823
Radial,9,14,True,False,False,Medium Forb/Herb,6,0.0661764705882353
Radial,9,14,True,False,False,Medium Tufted grass/sedge,0,0.0
Radial,9,14,True,False,False,Medium Tufted grass/sedge,3,0.051470588235294115
Radial,9,14,True,False,False,Medium Tufted grass/sedge,6,0.1323529411764706
Radial,9,14,True,False,False,Prostrate or Mat-forming Forb/Herb,0,0.007352941176470588
Radial,9,14,True,False,False,Prostrate or Mat-forming Forb/Herb,3,0.007352941176470588
Radial,9,14,True,False,False,Prostrate or Mat-forming Forb/Herb,6,0.007352941176470588
Radial,9,14,True,False,False,Small Tufted grass/sedge,0,0.22058823529411764
Radial,9,14,True,False,False,Small Tufted grass/sedge,3,0.007352941176470588
Radial,9,14,True,False,False,Small Tufted grass/sedge,6,0.007352941176470588
Radial,9,14,True,False,True,Medium Forb/Herb,0,0.0
Radial,9,14,True,False,True,Medium Forb/Herb,3,0.061855670103092786
Radial,9,14,True,False,True,Medium Forb/Herb,6,0.020618556701030927
Radial,9,14,True,False,True,Medium Non-tufted grass/sedge,0,0.30927835051546393
Radial,9,14,True,False,True,Medium Non-tufted grass/sedge,3,0.061855670103092786
Radial,9,14,True,False,True,Medium Non-tufted grass/sedge,6,0.061855670103092786
Radial,9,14,True,False,True,Prostrate or Mat-forming Forb/Herb,0,0.15463917525773196
Radial,9,14,True,False,True,Prostrate or Mat-forming Forb/Herb,3,0.30927835051546393
Radial,9,14,True,False,True,Prostrate or Mat-forming Forb/Herb,6,0.010309278350515464
Radial,9,14,True,False,True,Small Tufted grass/sedge,0,0.0
Radial,9,14,True,False,True,Small Tufted grass/sedge,3,0.0
Radial,9,14,True,False,True,Small Tufted grass/sedge,6,0.010309278350515464
Radial,9,15,False,False,False,Large Forb/Herb,0,0.07142857142857142
Radial,9,15,False,False,False,Large Forb/Herb,3,0.16666666666666666
Radial,9,15,False,False,False,Large Forb/Herb,6,0.023809523809523808
Radial,9,15,False,False,False,Medium Forb/Herb,0,0.21428571428571427
Radial,9,15,False,False,False,Medium Forb/Herb,3,0.30952380952380953
Radial,9,15,False,False,False,Medium Forb/Herb,6,0.14285714285714285
Radial,9,15,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.023809523809523808
Radial,9,15,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,9,15,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.023809523809523808
Radial,9,15,False,False,False,Small Tufted grass/sedge,0,0.023809523809523808
Radial,9,15,False,False,False,Small Tufted grass/sedge,3,0.0
Radial,9,15,False,False,False,Small Tufted grass/sedge,6,0.0
Radial,9,15,False,False,True,Medium Forb/Herb,0,0.16666666666666666
Radial,9,15,False,False,True,Medium Forb/Herb,3,0.3333333333333333
Radial,9,15,False,False,True,Medium Forb/Herb,6,0.0
Radial,9,15,False,False,True,Medium Non-tufted grass/sedge,0,0.16666666666666666
Radial,9,15,False,False,True,Medium Non-tufted grass/sedge,3,0.16666666666666666
Radial,9,15,False,False,True,Medium Non-tufted grass/sedge,6,0.0
Radial,9,15,False,False,True,Small Tufted grass/sedge,0,0.0
Radial,9,15,False,False,True,Small Tufted grass/sedge,3,0.0
Radial,9,15,False,False,True,Small Tufted grass/sedge,6,0.16666666666666666
Radial,9,16,True,True,False,Large Forb/Herb,0,0.028169014084507043
Radial,9,16,True,True,False,Large Forb/Herb,3,0.0
Radial,9,16,True,True,False,Large Forb/Herb,6,0.0
Radial,9,16,True,True,False,Medium Forb/Herb,0,0.09859154929577464
Radial,9,16,True,True,False,Medium Forb/Herb,3,0.36619718309859156
Radial,9,16,True,True,False,Medium Forb/Herb,6,0.014084507042253521
Radial,9,16,True,True,False,Medium Non-tufted grass/sedge,0,0.0
Radial,9,16,True,True,False,Medium Non-tufted grass/sedge,3,0.0
Radial,9,16,True,True,False,Medium Non-tufted grass/sedge,6,0.014084507042253521
Radial,9,16,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.014084507042253521
Radial,9,16,True,True,False,Prostrate or Mat-forming Forb/Herb,3,0.16901408450704225
Radial,9,16,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.028169014084507043
Radial,9,16,True,True,False,Small Tufted grass/sedge,0,0.08450704225352113
Radial,9,16,True,True,False,Small Tufted grass/sedge,3,0.16901408450704225
Radial,9,16,True,True,False,Small Tufted grass/sedge,6,0.014084507042253521
Radial,9,16,True,True,True,Large Forb/Herb,0,0.047619047619047616
Radial,9,16,True,True,True,Large Forb/Herb,3,0.11904761904761904
Radial,9,16,True,True,True,Large Forb/Herb,6,0.047619047619047616
Radial,9,16,True,True,True,Medium Forb/Herb,0,0.007936507936507936
Radial,9,16,True,True,True,Medium Forb/Herb,3,0.007936507936507936
Radial,9,16,True,True,True,Medium Forb/Herb,6,0.015873015873015872
Radial,9,16,True,True,True,Medium Non-tufted grass/sedge,0,0.007936507936507936
Radial,9,16,True,True,True,Medium Non-tufted grass/sedge,3,0.5555555555555556
Radial,9,16,True,True,True,Medium Non-tufted grass/sedge,6,0.11904761904761904
Radial,9,16,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.047619047619047616
Radial,9,16,True,True,True,Prostrate or Mat-forming Forb/Herb,3,0.007936507936507936
