Treatment,Plot Number,Quadrat Number,Fenced,Gap,Shade Tolerant,Life Form,Year,0
Radial,7,24,True,False,False,Medium Forb/Herb,0,0.5
Radial,7,24,True,False,False,Medium Forb/Herb,3,2.5
Radial,7,24,True,False,False,Medium Forb/Herb,6,1.0
Radial,7,24,True,False,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,7,24,True,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,7,24,True,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,7,24,True,False,False,Small Tufted grass/sedge,0,0.5
Radial,7,24,True,False,False,Small Tufted grass/sedge,3,0.5
Radial,7,24,True,False,False,Small Tufted grass/sedge,6,0.5
Radial,7,24,True,False,True,Medium Forb/Herb,0,0.5
Radial,7,24,True,False,True,Medium Forb/Herb,3,3.0
Radial,7,24,True,False,True,Medium Forb/Herb,6,0.5
Radial,7,24,True,False,True,Medium Non-tufted grass/sedge,0,0.5
Radial,7,24,True,False,True,Medium Non-tufted grass/sedge,3,0.5
Radial,7,24,True,False,True,Medium Non-tufted grass/sedge,6,0.5
Radial,7,24,True,False,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Radial,7,24,True,False,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,7,24,True,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,7,25,False,False,False,Large Forb/Herb,0,2.5
Radial,7,25,False,False,False,Large Forb/Herb,3,1.0
Radial,7,25,False,False,False,Large Forb/Herb,6,0.5
Radial,7,25,False,False,False,Large Tufted grass/sedge,0,7.5
Radial,7,25,False,False,False,Large Tufted grass/sedge,3,0.0
Radial,7,25,False,False,False,Large Tufted grass/sedge,6,0.0
Radial,7,25,False,False,False,Medium Forb/Herb,0,1.0
Radial,7,25,False,False,False,Medium Forb/Herb,3,1.5
Radial,7,25,False,False,False,Medium Forb/Herb,6,3.0
Radial,7,25,False,False,False,Medium Tufted grass/sedge,0,0.0
Radial,7,25,False,False,False,Medium Tufted grass/sedge,3,0.0
Radial,7,25,False,False,False,Medium Tufted grass/sedge,6,0.5
Radial,7,25,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,7,25,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,7,25,False,False,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Radial,7,25,False,False,False,Small Tufted grass/sedge,0,7.5
Radial,7,25,False,False,False,Small Tufted grass/sedge,3,8.0
Radial,7,25,False,False,False,Small Tufted grass/sedge,6,0.5
Radial,7,25,False,False,True,Medium Forb/Herb,0,0.5
Radial,7,25,False,False,True,Medium Forb/Herb,3,3.0
Radial,7,25,False,False,True,Medium Forb/Herb,6,1.0
Radial,7,25,False,False,True,Medium Non-tufted grass/sedge,0,0.0
Radial,7,25,False,False,True,Medium Non-tufted grass/sedge,3,0.5
Radial,7,25,False,False,True,Medium Non-tufted grass/sedge,6,0.5
Radial,7,25,False,False,True,Prostrate Shrub,0,0.5
Radial,7,25,False,False,True,Prostrate Shrub,3,0.5
Radial,7,25,False,False,True,Prostrate Shrub,6,0.5
Radial,7,25,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,7,25,False,False,True,Prostrate or Mat-forming Forb/Herb,3,7.5
Radial,7,25,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,7,25,False,False,True,Small Tufted grass/sedge,0,0.0
Radial,7,25,False,False,True,Small Tufted grass/sedge,3,0.0
Radial,7,25,False,False,True,Small Tufted grass/sedge,6,0.5
Radial,7,26,True,True,False,Large Forb/Herb,0,2.0
Radial,7,26,True,True,False,Large Forb/Herb,3,0.5
Radial,7,26,True,True,False,Large Forb/Herb,6,3.5
Radial,7,26,True,True,False,Large Tufted grass/sedge,0,0.0
Radial,7,26,True,True,False,Large Tufted grass/sedge,3,3.0
Radial,7,26,True,True,False,Large Tufted grass/sedge,6,0.0
Radial,7,26,True,True,False,Medium Forb/Herb,0,3.0
Radial,7,26,True,True,False,Medium Forb/Herb,3,6.0
Radial,7,26,True,True,False,Medium Forb/Herb,6,0.5
Radial,7,26,True,True,False,Medium Tufted grass/sedge,0,0.0
Radial,7,26,True,True,False,Medium Tufted grass/sedge,3,0.5
Radial,7,26,True,True,False,Medium Tufted grass/sedge,6,51.0
Radial,7,26,True,True,False,Prostrate or Mat-forming Forb/Herb,0,1.0
Radial,7,26,True,True,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,7,26,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,7,26,True,True,False,Small Tufted grass/sedge,0,58.0
Radial,7,26,True,True,False,Small Tufted grass/sedge,3,25.0
Radial,7,26,True,True,False,Small Tufted grass/sedge,6,3.0
Radial,7,26,True,True,True,Medium Forb/Herb,0,0.5
Radial,7,26,True,True,True,Medium Forb/Herb,3,3.0
Radial,7,26,True,True,True,Medium Forb/Herb,6,0.5
Radial,7,26,True,True,True,Medium Non-tufted grass/sedge,0,7.5
Radial,7,26,True,True,True,Medium Non-tufted grass/sedge,3,7.5
Radial,7,26,True,True,True,Medium Non-tufted grass/sedge,6,0.5
Radial,7,26,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,7,26,True,True,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,7,26,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,7,26,True,True,True,Small Forb/Herb,0,0.0
Radial,7,26,True,True,True,Small Forb/Herb,3,0.0
Radial,7,26,True,True,True,Small Forb/Herb,6,0.5
Radial,7,27,False,True,False,Large Forb/Herb,0,2.0
Radial,7,27,False,True,False,Large Forb/Herb,3,3.0
Radial,7,27,False,True,False,Large Forb/Herb,6,0.5
Radial,7,27,False,True,False,Large Tufted grass/sedge,0,1.0
Radial,7,27,False,True,False,Large Tufted grass/sedge,3,0.0
Radial,7,27,False,True,False,Large Tufted grass/sedge,6,0.0
Radial,7,27,False,True,False,Medium Forb/Herb,0,1.5
Radial,7,27,False,True,False,Medium Forb/Herb,3,1.0
Radial,7,27,False,True,False,Medium Forb/Herb,6,1.5
Radial,7,27,False,True,False,Medium Tufted grass/sedge,0,0.0
Radial,7,27,False,True,False,Medium Tufted grass/sedge,3,0.0
Radial,7,27,False,True,False,Medium Tufted grass/sedge,6,3.0
Radial,7,27,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,7,27,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,7,27,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,7,27,False,True,False,Small Tufted grass/sedge,0,25.0
Radial,7,27,False,True,False,Small Tufted grass/sedge,3,7.5
Radial,7,27,False,True,False,Small Tufted grass/sedge,6,0.0
Radial,7,27,False,True,True,Climber,0,0.5
Radial,7,27,False,True,True,Climber,3,0.0
Radial,7,27,False,True,True,Climber,6,0.0
Radial,7,27,False,True,True,Medium Forb/Herb,0,1.0
Radial,7,27,False,True,True,Medium Forb/Herb,3,3.5
Radial,7,27,False,True,True,Medium Forb/Herb,6,6.5
Radial,7,27,False,True,True,Medium Non-tufted grass/sedge,0,35.0
Radial,7,27,False,True,True,Medium Non-tufted grass/sedge,3,25.0
Radial,7,27,False,True,True,Medium Non-tufted grass/sedge,6,15.0
Radial,7,27,False,True,True,Prostrate or Mat-forming Forb/Herb,0,15.0
Radial,7,27,False,True,True,Prostrate or Mat-forming Forb/Herb,3,15.0
Radial,7,27,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,7,28,True,True,False,Large Forb/Herb,0,1.5
Radial,7,28,True,True,False,Large Forb/Herb,3,1.5
Radial,7,28,True,True,False,Large Forb/Herb,6,0.5
Radial,7,28,True,True,False,Large Tufted grass/sedge,0,0.5
Radial,7,28,True,True,False,Large Tufted grass/sedge,3,0.5
Radial,7,28,True,True,False,Large Tufted grass/sedge,6,0.0
Radial,7,28,True,True,False,Medium Forb/Herb,0,2.0
Radial,7,28,True,True,False,Medium Forb/Herb,3,3.0
Radial,7,28,True,True,False,Medium Forb/Herb,6,0.5
Radial,7,28,True,True,False,Medium Tufted grass/sedge,0,0.0
Radial,7,28,True,True,False,Medium Tufted grass/sedge,3,0.0
Radial,7,28,True,True,False,Medium Tufted grass/sedge,6,0.5
Radial,7,28,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,7,28,True,True,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,7,28,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,7,28,True,True,False,Small Non-tufted grass/sedge,0,0.0
Radial,7,28,True,True,False,Small Non-tufted grass/sedge,3,0.5
Radial,7,28,True,True,False,Small Non-tufted grass/sedge,6,0.0
Radial,7,28,True,True,False,Small Tufted grass/sedge,0,3.0
Radial,7,28,True,True,False,Small Tufted grass/sedge,3,15.0
Radial,7,28,True,True,False,Small Tufted grass/sedge,6,0.0
Radial,7,28,True,True,True,Medium Forb/Herb,0,0.0
Radial,7,28,True,True,True,Medium Forb/Herb,3,1.0
Radial,7,28,True,True,True,Medium Forb/Herb,6,0.5
Radial,7,28,True,True,True,Medium Non-tufted grass/sedge,0,0.5
Radial,7,28,True,True,True,Medium Non-tufted grass/sedge,3,3.0
Radial,7,28,True,True,True,Medium Non-tufted grass/sedge,6,0.5
Radial,7,28,True,True,True,Small Tufted grass/sedge,0,0.0
Radial,7,28,True,True,True,Small Tufted grass/sedge,3,0.0
Radial,7,28,True,True,True,Small Tufted grass/sedge,6,0.5
Radial,7,28,True,True,True,Tufted Ground Fern,0,0.5
Radial,7,28,True,True,True,Tufted Ground Fern,3,3.0
Radial,7,28,True,True,True,Tufted Ground Fern,6,0.5
Radial,7,29,False,True,False,Large Forb/Herb,0,0.5
Radial,7,29,False,True,False,Large Forb/Herb,3,0.5
Radial,7,29,False,True,False,Large Forb/Herb,6,0.0
Radial,7,29,False,True,False,Large Tufted grass/sedge,0,0.5
Radial,7,29,False,True,False,Large Tufted grass/sedge,3,3.0
Radial,7,29,False,True,False,Large Tufted grass/sedge,6,0.0
Radial,7,29,False,True,False,Medium Forb/Herb,0,1.5
Radial,7,29,False,True,False,Medium Forb/Herb,3,9.0
Radial,7,29,False,True,False,Medium Forb/Herb,6,3.0
Radial,7,29,False,True,False,Medium Tufted grass/sedge,0,0.0
Radial,7,29,False,True,False,Medium Tufted grass/sedge,3,0.0
Radial,7,29,False,True,False,Medium Tufted grass/sedge,6,0.5
Radial,7,29,False,True,False,Prostrate or Mat-forming Forb/Herb,0,1.0
Radial,7,29,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,7,29,False,True,False,Prostrate or Mat-forming Forb/Herb,6,7.5
Radial,7,29,False,True,False,Small Non-tufted grass/sedge,0,0.0
Radial,7,29,False,True,False,Small Non-tufted grass/sedge,3,0.5
Radial,7,29,False,True,False,Small Non-tufted grass/sedge,6,0.0
Radial,7,29,False,True,False,Small Tufted grass/sedge,0,7.5
Radial,7,29,False,True,False,Small Tufted grass/sedge,3,3.0
Radial,7,29,False,True,False,Small Tufted grass/sedge,6,0.0
Radial,7,29,False,True,True,Medium Forb/Herb,0,0.5
Radial,7,29,False,True,True,Medium Forb/Herb,3,0.5
Radial,7,29,False,True,True,Medium Forb/Herb,6,1.0
Radial,7,29,False,True,True,Medium Non-tufted grass/sedge,0,0.0
Radial,7,29,False,True,True,Medium Non-tufted grass/sedge,3,3.0
Radial,7,29,False,True,True,Medium Non-tufted grass/sedge,6,0.5
Radial,7,29,False,True,True,Prostrate or Mat-forming Forb/Herb,0,3.0
Radial,7,29,False,True,True,Prostrate or Mat-forming Forb/Herb,3,3.0
Radial,7,29,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,7,29,False,True,True,Small Tufted grass/sedge,0,0.0
Radial,7,29,False,True,True,Small Tufted grass/sedge,3,0.0
Radial,7,29,False,True,True,Small Tufted grass/sedge,6,0.5
Radial,7,30,True,True,False,Large Forb/Herb,0,2.0
Radial,7,30,True,True,False,Large Forb/Herb,3,6.0
Radial,7,30,True,True,False,Large Forb/Herb,6,3.5
Radial,7,30,True,True,False,Large Tufted grass/sedge,0,8.0
Radial,7,30,True,True,False,Large Tufted grass/sedge,3,45.0
Radial,7,30,True,True,False,Large Tufted grass/sedge,6,0.0
Radial,7,30,True,True,False,Medium Forb/Herb,0,2.5
Radial,7,30,True,True,False,Medium Forb/Herb,3,13.0
Radial,7,30,True,True,False,Medium Forb/Herb,6,1.5
Radial,7,30,True,True,False,Medium Tufted grass/sedge,0,0.0
Radial,7,30,True,True,False,Medium Tufted grass/sedge,3,0.0
Radial,7,30,True,True,False,Medium Tufted grass/sedge,6,45.5
Radial,7,30,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,7,30,True,True,False,Prostrate or Mat-forming Forb/Herb,3,3.0
Radial,7,30,True,True,False,Prostrate or Mat-forming Forb/Herb,6,3.0
Radial,7,30,True,True,False,Small Tufted grass/sedge,0,0.0
Radial,7,30,True,True,False,Small Tufted grass/sedge,3,0.5
Radial,7,30,True,True,False,Small Tufted grass/sedge,6,0.0
Radial,7,30,True,True,True,Medium Forb/Herb,0,0.5
Radial,7,30,True,True,True,Medium Forb/Herb,3,6.0
Radial,7,30,True,True,True,Medium Forb/Herb,6,1.5
Radial,7,30,True,True,True,Medium Non-tufted grass/sedge,0,15.0
Radial,7,30,True,True,True,Medium Non-tufted grass/sedge,3,3.0
Radial,7,30,True,True,True,Medium Non-tufted grass/sedge,6,0.5
Radial,7,30,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,7,30,True,True,True,Prostrate or Mat-forming Forb/Herb,3,15.0
Radial,7,30,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,7,30,True,True,True,Small Tufted grass/sedge,0,0.0
Radial,7,30,True,True,True,Small Tufted grass/sedge,3,0.0
Radial,7,30,True,True,True,Small Tufted grass/sedge,6,0.5
Radial,7,31,False,True,False,Large Forb/Herb,0,0.5
Radial,7,31,False,True,False,Large Forb/Herb,3,0.5
Radial,7,31,False,True,False,Large Forb/Herb,6,0.0
Radial,7,31,False,True,False,Large Tufted grass/sedge,0,25.0
Radial,7,31,False,True,False,Large Tufted grass/sedge,3,35.0
Radial,7,31,False,True,False,Large Tufted grass/sedge,6,0.0
Radial,7,31,False,True,False,Medium Forb/Herb,0,1.5
Radial,7,31,False,True,False,Medium Forb/Herb,3,12.5
Radial,7,31,False,True,False,Medium Forb/Herb,6,0.5
Radial,7,31,False,True,False,Medium Tufted grass/sedge,0,0.5
Radial,7,31,False,True,False,Medium Tufted grass/sedge,3,0.0
Radial,7,31,False,True,False,Medium Tufted grass/sedge,6,0.5
Radial,7,31,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,7,31,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,7,31,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,7,31,False,True,False,Small Tufted grass/sedge,0,25.0
Radial,7,31,False,True,False,Small Tufted grass/sedge,3,3.5
Radial,7,31,False,True,False,Small Tufted grass/sedge,6,0.0
Radial,7,31,False,True,True,Large Forb/Herb,0,0.5
Radial,7,31,False,True,True,Large Forb/Herb,3,0.0
Radial,7,31,False,True,True,Large Forb/Herb,6,0.0
Radial,7,31,False,True,True,Medium Forb/Herb,0,3.0
Radial,7,31,False,True,True,Medium Forb/Herb,3,4.0
Radial,7,31,False,True,True,Medium Forb/Herb,6,0.5
Radial,7,31,False,True,True,Medium Non-tufted grass/sedge,0,0.0
Radial,7,31,False,True,True,Medium Non-tufted grass/sedge,3,3.0
Radial,7,31,False,True,True,Medium Non-tufted grass/sedge,6,0.5
Radial,7,31,False,True,True,Prostrate or Mat-forming Forb/Herb,0,3.0
Radial,7,31,False,True,True,Prostrate or Mat-forming Forb/Herb,3,15.0
Radial,7,31,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,7,31,False,True,True,Small Tufted grass/sedge,0,0.0
Radial,7,31,False,True,True,Small Tufted grass/sedge,3,0.0
Radial,7,31,False,True,True,Small Tufted grass/sedge,6,3.0
Radial,7,32,True,False,False,Large Forb/Herb,0,1.5
Radial,7,32,True,False,False,Large Forb/Herb,3,0.5
Radial,7,32,True,False,False,Large Forb/Herb,6,0.5
Radial,7,32,True,False,False,Medium Forb/Herb,0,6.0
Radial,7,32,True,False,False,Medium Forb/Herb,3,3.5
Radial,7,32,True,False,False,Medium Forb/Herb,6,4.0
Radial,7,32,True,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Radial,7,32,True,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,7,32,True,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,7,32,True,False,False,Scrambler,0,0.0
Radial,7,32,True,False,False,Scrambler,3,0.5
Radial,7,32,True,False,False,Scrambler,6,0.0
Radial,7,32,True,False,False,Small Non-tufted grass/sedge,0,0.5
Radial,7,32,True,False,False,Small Non-tufted grass/sedge,3,0.0
Radial,7,32,True,False,False,Small Non-tufted grass/sedge,6,0.0
Radial,7,32,True,False,False,Small Tufted grass/sedge,0,15.5
Radial,7,32,True,False,False,Small Tufted grass/sedge,3,4.0
Radial,7,32,True,False,False,Small Tufted grass/sedge,6,0.0
Radial,7,32,True,False,True,Medium Forb/Herb,0,1.0
Radial,7,32,True,False,True,Medium Forb/Herb,3,4.0
Radial,7,32,True,False,True,Medium Forb/Herb,6,3.0
Radial,7,32,True,False,True,Medium Non-tufted grass/sedge,0,25.0
Radial,7,32,True,False,True,Medium Non-tufted grass/sedge,3,25.0
Radial,7,32,True,False,True,Medium Non-tufted grass/sedge,6,0.0
Radial,7,32,True,False,True,Prostrate or Mat-forming Forb/Herb,0,35.0
Radial,7,32,True,False,True,Prostrate or Mat-forming Forb/Herb,3,7.5
Radial,7,32,True,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,7,32,True,False,True,Small Tufted grass/sedge,0,0.0
Radial,7,32,True,False,True,Small Tufted grass/sedge,3,3.0
Radial,7,32,True,False,True,Small Tufted grass/sedge,6,3.5
Radial,9,1,False,False,False,Large Forb/Herb,0,4.5
Radial,9,1,False,False,False,Large Forb/Herb,3,3.5
Radial,9,1,False,False,False,Large Forb/Herb,6,1.0
Radial,9,1,False,False,False,Large Tufted grass/sedge,0,0.5
Radial,9,1,False,False,False,Large Tufted grass/sedge,3,0.0
Radial,9,1,False,False,False,Large Tufted grass/sedge,6,0.0
Radial,9,1,False,False,False,Medium Forb/Herb,0,7.0
Radial,9,1,False,False,False,Medium Forb/Herb,3,4.5
Radial,9,1,False,False,False,Medium Forb/Herb,6,7.5
Radial,9,1,False,False,False,Medium Non-tufted grass/sedge,0,0.0
Radial,9,1,False,False,False,Medium Non-tufted grass/sedge,3,0.0
Radial,9,1,False,False,False,Medium Non-tufted grass/sedge,6,0.5
Radial,9,1,False,False,False,Prostrate or Mat-forming Forb/Herb,0,1.0
Radial,9,1,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,9,1,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,9,1,False,False,False,Small Tufted grass/sedge,0,18.0
Radial,9,1,False,False,False,Small Tufted grass/sedge,3,6.5
Radial,9,1,False,False,False,Small Tufted grass/sedge,6,0.5
Radial,9,1,False,False,True,Large Tufted grass/sedge,0,0.0
Radial,9,1,False,False,True,Large Tufted grass/sedge,3,0.5
Radial,9,1,False,False,True,Large Tufted grass/sedge,6,0.0
Radial,9,1,False,False,True,Medium Forb/Herb,0,6.0
Radial,9,1,False,False,True,Medium Forb/Herb,3,0.5
Radial,9,1,False,False,True,Medium Forb/Herb,6,0.0
Radial,9,1,False,False,True,Medium Non-tufted grass/sedge,0,15.0
Radial,9,1,False,False,True,Medium Non-tufted grass/sedge,3,0.5
Radial,9,1,False,False,True,Medium Non-tufted grass/sedge,6,0.0
Radial,9,1,False,False,True,Prostrate or Mat-forming Forb/Herb,0,3.0
Radial,9,1,False,False,True,Prostrate or Mat-forming Forb/Herb,3,7.5
Radial,9,1,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,1,False,False,True,Shrub,0,0.5
Radial,9,1,False,False,True,Shrub,3,0.0
Radial,9,1,False,False,True,Shrub,6,0.0
Radial,9,1,False,False,True,Small Tufted grass/sedge,0,0.0
Radial,9,1,False,False,True,Small Tufted grass/sedge,3,0.0
Radial,9,1,False,False,True,Small Tufted grass/sedge,6,0.5
Radial,9,2,True,True,False,Large Forb/Herb,0,1.0
Radial,9,2,True,True,False,Large Forb/Herb,3,14.0
Radial,9,2,True,True,False,Large Forb/Herb,6,0.5
Radial,9,2,True,True,False,Large Tufted grass/sedge,0,0.5
Radial,9,2,True,True,False,Large Tufted grass/sedge,3,0.0
Radial,9,2,True,True,False,Large Tufted grass/sedge,6,0.0
Radial,9,2,True,True,False,Medium Forb/Herb,0,1.5
Radial,9,2,True,True,False,Medium Forb/Herb,3,11.5
Radial,9,2,True,True,False,Medium Forb/Herb,6,0.5
Radial,9,2,True,True,False,Medium Tufted grass/sedge,0,0.0
Radial,9,2,True,True,False,Medium Tufted grass/sedge,3,0.5
Radial,9,2,True,True,False,Medium Tufted grass/sedge,6,0.0
Radial,9,2,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,9,2,True,True,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,9,2,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,9,2,True,True,False,Small Forb/Herb,0,0.5
Radial,9,2,True,True,False,Small Forb/Herb,3,0.0
Radial,9,2,True,True,False,Small Forb/Herb,6,0.0
Radial,9,2,True,True,False,Small Tufted grass/sedge,0,7.5
Radial,9,2,True,True,False,Small Tufted grass/sedge,3,8.0
Radial,9,2,True,True,False,Small Tufted grass/sedge,6,0.0
Radial,9,2,True,True,True,Medium Forb/Herb,0,3.0
Radial,9,2,True,True,True,Medium Forb/Herb,3,6.0
Radial,9,2,True,True,True,Medium Forb/Herb,6,0.5
Radial,9,2,True,True,True,Medium Non-tufted grass/sedge,0,3.0
Radial,9,2,True,True,True,Medium Non-tufted grass/sedge,3,7.5
Radial,9,2,True,True,True,Medium Non-tufted grass/sedge,6,3.0
Radial,9,2,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,9,2,True,True,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,9,2,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,2,True,True,True,Small Tufted grass/sedge,0,0.0
Radial,9,2,True,True,True,Small Tufted grass/sedge,3,0.0
Radial,9,2,True,True,True,Small Tufted grass/sedge,6,0.5
Radial,9,3,False,True,False,Large Forb/Herb,0,1.0
Radial,9,3,False,True,False,Large Forb/Herb,3,1.0
Radial,9,3,False,True,False,Large Forb/Herb,6,1.5
Radial,9,3,False,True,False,Large Tufted grass/sedge,0,3.0
Radial,9,3,False,True,False,Large Tufted grass/sedge,3,3.0
Radial,9,3,False,True,False,Large Tufted grass/sedge,6,0.5
Radial,9,3,False,True,False,Medium Forb/Herb,0,10.0
Radial,9,3,False,True,False,Medium Forb/Herb,3,17.0
Radial,9,3,False,True,False,Medium Forb/Herb,6,3.5
Radial,9,3,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,9,3,False,True,False,Prostrate or Mat-forming Forb/Herb,3,1.0
Radial,9,3,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,9,3,False,True,False,Small Non-tufted grass/sedge,0,3.0
Radial,9,3,False,True,False,Small Non-tufted grass/sedge,3,0.5
Radial,9,3,False,True,False,Small Non-tufted grass/sedge,6,0.0
Radial,9,3,False,True,False,Small Tufted grass/sedge,0,3.0
Radial,9,3,False,True,False,Small Tufted grass/sedge,3,3.5
Radial,9,3,False,True,False,Small Tufted grass/sedge,6,3.0
Radial,9,3,False,True,True,Large Forb/Herb,0,0.0
Radial,9,3,False,True,True,Large Forb/Herb,3,0.0
Radial,9,3,False,True,True,Large Forb/Herb,6,25.0
Radial,9,3,False,True,True,Medium Forb/Herb,0,3.0
Radial,9,3,False,True,True,Medium Forb/Herb,3,3.5
Radial,9,3,False,True,True,Medium Forb/Herb,6,0.5
Radial,9,3,False,True,True,Medium Non-tufted grass/sedge,0,7.5
Radial,9,3,False,True,True,Medium Non-tufted grass/sedge,3,45.0
Radial,9,3,False,True,True,Medium Non-tufted grass/sedge,6,3.0
Radial,9,3,False,True,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Radial,9,3,False,True,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,9,3,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,9,3,False,True,True,Tufted Ground Fern,0,3.0
Radial,9,3,False,True,True,Tufted Ground Fern,3,3.0
Radial,9,3,False,True,True,Tufted Ground Fern,6,3.0
Radial,9,4,True,True,False,Large Forb/Herb,0,1.0
Radial,9,4,True,True,False,Large Forb/Herb,3,6.0
Radial,9,4,True,True,False,Large Forb/Herb,6,5.0
Radial,9,4,True,True,False,Large Tufted grass/sedge,0,7.5
Radial,9,4,True,True,False,Large Tufted grass/sedge,3,7.5
Radial,9,4,True,True,False,Large Tufted grass/sedge,6,0.0
Radial,9,4,True,True,False,Medium Forb/Herb,0,5.0
Radial,9,4,True,True,False,Medium Forb/Herb,3,10.5
Radial,9,4,True,True,False,Medium Forb/Herb,6,3.0
Radial,9,4,True,True,False,Medium Tufted grass/sedge,0,0.0
Radial,9,4,True,True,False,Medium Tufted grass/sedge,3,0.0
Radial,9,4,True,True,False,Medium Tufted grass/sedge,6,70.0
Radial,9,4,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,9,4,True,True,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,9,4,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,9,4,True,True,False,Small Tufted grass/sedge,0,0.5
Radial,9,4,True,True,False,Small Tufted grass/sedge,3,3.0
Radial,9,4,True,True,False,Small Tufted grass/sedge,6,0.0
Radial,9,4,True,True,True,Large Forb/Herb,0,0.5
Radial,9,4,True,True,True,Large Forb/Herb,3,7.5
Radial,9,4,True,True,True,Large Forb/Herb,6,15.0
Radial,9,4,True,True,True,Medium Forb/Herb,0,0.5
Radial,9,4,True,True,True,Medium Forb/Herb,3,0.0
Radial,9,4,True,True,True,Medium Forb/Herb,6,0.5
Radial,9,4,True,True,True,Medium Non-tufted grass/sedge,0,3.0
Radial,9,4,True,True,True,Medium Non-tufted grass/sedge,3,3.0
Radial,9,4,True,True,True,Medium Non-tufted grass/sedge,6,0.0
Radial,9,4,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,9,4,True,True,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,9,4,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,5,False,False,False,Large Forb/Herb,0,1.0
Radial,9,5,False,False,False,Large Forb/Herb,3,9.0
Radial,9,5,False,False,False,Large Forb/Herb,6,0.5
Radial,9,5,False,False,False,Medium Forb/Herb,0,1.0
Radial,9,5,False,False,False,Medium Forb/Herb,3,7.5
Radial,9,5,False,False,False,Medium Forb/Herb,6,0.5
Radial,9,5,False,False,False,Prostrate or Mat-forming Forb/Herb,0,1.0
Radial,9,5,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,9,5,False,False,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Radial,9,5,False,False,False,Small Tufted grass/sedge,0,3.0
Radial,9,5,False,False,False,Small Tufted grass/sedge,3,3.0
